,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,elec_sites,MAA Value [kJ/mol],Type,reactant_error,product_error
386,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,13,137.0330175976269,Double bond,None,None
387,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,11,137.0330175976269,Double bond,None,None
388,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,19,137.0330175976269,Double bond,None,None
389,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,17,137.0330175976269,Double bond,None,None
390,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,4,379.3696536398493,Double bond,None,None
391,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,9,369.94641780876555,Double bond,None,None
392,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,6,365.7394731135573,Double bond,None,None
393,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,5,361.988574615214,Double bond,None,None
394,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,7,361.7567687481642,Double bond,None,None
395,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,8,357.80382657633163,Double bond,None,None
396,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,4,379.3696536398493,Double bond,None,None
397,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,9,369.94641780876555,Double bond,None,None
398,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,6,365.7394731135573,Double bond,None,None
399,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,5,361.988574615214,Double bond,None,None
400,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,7,361.7567687481642,Double bond,None,None
401,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,8,357.80382657633163,Double bond,None,None
402,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,6,425.965820267098,Carbocation,None,None
403,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,0,346.9328660105821,Double bond,None,None
404,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,10,346.9328660105821,Double bond,None,None
405,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,16,346.9328660105821,Double bond,None,None
406,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,2,327.17557915486395,Double bond,None,None
407,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,8,327.17557915486395,Double bond,None,None
408,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,18,327.17557915486395,Double bond,None,None
409,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,14,327.17557915486395,Double bond,None,None
410,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,12,327.17557915486395,Double bond,None,None
411,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,4,327.17557915486395,Double bond,None,None
412,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,3,302.8686170806177,Double bond,None,Connectivity
413,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,7,302.8686170806177,Double bond,None,Connectivity
414,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,13,302.8686170806177,Double bond,None,Connectivity
415,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,17,161.73452127631754,Double bond,None,None
416,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,15,161.73452127631754,Double bond,None,None
417,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,1,161.73452127631754,Double bond,None,None
418,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,5,161.73452127631754,Double bond,None,None
419,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,11,161.73452127631754,Double bond,None,None
420,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,9,161.73452127631754,Double bond,None,None
421,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,8,323.1463284122292,Iminium,None,None
422,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,2,214.82281385920942,Double bond,None,None
423,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,4,195.98432297282852,Double bond,None,None
424,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,6,195.98432297282852,Double bond,None,None
425,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,5,156.645682167029,Double bond,None,Connectivity
426,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,3,143.89635071484372,Double bond,None,Connectivity
427,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,7,143.89635071484372,Double bond,None,Connectivity
428,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,5,108.65812295302749,Amide,None,None
429,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,6,-105.72441929881461,Double bond,None,None
430,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,8,350.8446476473473,Double bond,None,Connectivity
431,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,10,319.96429039072245,Double bond,None,Connectivity
432,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,12,319.96429039072245,Double bond,None,Connectivity
433,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,11,316.9475105009042,Double bond,None,Connectivity
434,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,9,306.5930738998577,Double bond,None,Connectivity
435,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,13,306.5930738998577,Double bond,None,Connectivity
436,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,5,299.2304615541361,Ester,None,Connectivity
437,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,1,205.93404528172687,Double bond,None,None
438,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,4,176.74183686822653,Double bond,None,None
439,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,3,98.47797042364255,Double bond,None,Connectivity
440,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,0,15.91904796147719,Double bond,None,None
441,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,6,-18.82019036123529,Double bond,None,None
442,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,2,252.55564727680758,Double bond,None,Connectivity
443,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,1,243.8822872750461,Double bond,None,Connectivity
444,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,10,170.34789174841717,Aldehyde,None,None
445,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,6,159.43866159254685,Double bond,None,None
446,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,4,150.27325086016208,Double bond,None,None
447,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,8,149.0869842292741,Double bond,None,None
448,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,5,127.78700396884233,Double bond,None,None
449,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,7,115.85393203655258,Double bond,None,None
450,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,25,79.49559131031856,Double bond,None,None
451,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,22,78.17821373511106,Double bond,None,None
452,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,17,78.17292804829776,Double bond,None,None
453,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,23,74.44956309581175,Double bond,None,None
454,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,27,74.44956309581175,Double bond,None,None
455,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,14,70.13297922676429,Double bond,None,None
456,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,26,69.76857925625518,Double bond,None,None
457,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,24,69.76857925625518,Double bond,None,None
458,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,15,69.4527907515876,Double bond,None,None
459,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,19,69.4527907515876,Double bond,None,None
460,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,11,65.2764146020636,Double bond,None,None
461,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,16,63.74990933854133,Double bond,None,None
462,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,18,63.74990933854133,Double bond,None,None
463,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,9,54.25871893716976,Double bond,None,Connectivity
464,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,4,75.93303867895156,Double bond,None,None
465,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,11,67.61748323147185,Double bond,None,None
466,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,13,67.61748323147185,Double bond,None,None
467,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,10,64.70874526980333,Double bond,None,None
468,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,14,64.70874526980333,Double bond,None,None
469,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,9,64.45962904486805,Double bond,None,None
470,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,12,55.59530715853907,Double bond,None,None
471,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,5,-99.52849241206422,Double bond,None,Connectivity
472,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,3,184.1618204684928,Double bond,None,Connectivity
473,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,7,180.99417408159934,Aldehyde,None,None
474,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,5,70.98346308013424,Double bond,None,None
475,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,1,70.98346308013424,Double bond,None,None
476,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,4,47.986772387987,Double bond,None,Connectivity
477,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,2,47.986772387987,Double bond,None,Connectivity
478,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,0,43.41408696817234,Double bond,None,Connectivity
479,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,8,-49.33424693974666,Double bond,None,Connectivity
480,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,9,70.19838922400959,Double bond,None,None
481,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,7,70.19838922400959,Double bond,None,None
482,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,10,60.616381492698565,Double bond,None,None
483,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,6,60.616381492698565,Double bond,None,None
484,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,5,57.71634363546036,Double bond,None,None
485,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,8,55.91757406946272,Double bond,None,None
486,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,3,140.00996045104694,Ketone,None,None
487,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,4,-72.28109764622059,Double bond,None,None
488,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,24,194.89919462241232,Aldehyde,None,Connectivity
489,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,16,146.849764527753,Double bond,None,None
490,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,10,141.42208720976487,Double bond,None,None
491,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,8,118.24636241327971,Double bond,None,None
492,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,9,105.74075192585588,Double bond,None,None
493,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,13,104.11009545437992,Double bond,None,None
494,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,0,102.07421969156712,Double bond,None,Connectivity
495,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,7,98.7110463581048,Double bond,None,None
496,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,14,98.49576884275302,Double bond,None,None
497,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,1,96.39689865941182,Double bond,None,Connectivity
498,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,5,96.39689865941182,Double bond,None,Connectivity
499,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,3,80.24545102845877,Double bond,None,None
500,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,15,72.38830324495211,Double bond,None,None
501,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,12,63.32638663146645,Double bond,None,None
502,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,11,59.483037716243416,Double bond,None,None
503,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,4,47.5183029207401,Double bond,None,None
504,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,2,47.5183029207401,Double bond,None,None
505,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,25,-4.931936528533697,Double bond,None,Connectivity
506,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,8,298.86543884850107,Michael acceptor,None,None
507,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,4,224.0803726625163,Double bond,None,None
508,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,6,224.0803726625163,Double bond,None,None
509,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,2,223.98864504904486,Double bond,None,None
510,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,12,164.24979382078163,Double bond,None,None
511,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,5,156.4447587702889,Double bond,None,Connectivity
512,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,10,129.07531110057607,Triple bond,None,None
513,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,9,127.51678070658818,Double bond,None,None
514,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,7,96.7488526951056,Double bond,None,None
515,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,3,96.7488526951056,Double bond,None,None
516,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,11,75.05394091270864,Triple bond,None,None
517,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,13,12.435353253502399,Double bond,None,None
518,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,7,250.2794550191611,Michael acceptor,None,None
519,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,8,237.2139505664818,Triple bond,None,Connectivity
520,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,3,184.60783396475017,Ester,None,None
521,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,9,142.46680432348512,Triple bond,None,Connectivity
522,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,6,129.527946714079,Double bond,None,None
523,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,4,-28.05024715838954,Double bond,None,Connectivity
524,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,2,391.8443427826278,Double bond,None,Connectivity
525,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,0,87.41673908242956,Double bond,None,None
526,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,4,87.41673908242956,Double bond,None,None
527,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,1,87.0052584996447,Double bond,None,None
528,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,3,87.0052584996447,Double bond,None,None
529,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,5,81.84986220719293,Double bond,None,None
530,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,2,400.03810945153236,Double bond,None,Connectivity
531,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,0,190.16167148482054,Double bond,None,None
532,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,4,190.16167148482054,Double bond,None,None
533,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,6,179.4332225304097,Aldehyde,None,None
534,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,1,113.90538534102961,Double bond,None,None
535,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,3,113.90538534102961,Double bond,None,None
536,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,7,67.39317000191659,Double bond,None,None
537,C1=CC(=CC=C1[CH:20]=[O:21])Cl,40,"{20: 6, 21: 7}",40reac1,5,62.64747092453763,Double bond,None,Connectivity
538,CC(C)(C)[CH:20]=[O:21],41,"{20: 4, 21: 5}",41reac0,4,156.28445799229667,Aldehyde,None,None
539,CC(C)(C)[CH:20]=[O:21],41,"{20: 4, 21: 5}",41reac0,5,-34.42105207860004,Double bond,None,None
540,C1CC([NH:10]C1)C(=O)O,41,{10: 3},41reac1,5,136.28821164136752,Double bond,None,None
541,C1CC([NH:10]C1)C(=O)O,41,{10: 3},41reac1,6,-89.81010321481153,Double bond,None,None
542,CO[C:22](=[O:23])[CH:21]=[CH2:20],42,"{22: 2, 23: 3, 21: 4, 20: 5}",42reac1,5,224.12398024031427,Michael acceptor,None,None
543,CO[C:22](=[O:23])[CH:21]=[CH2:20],42,"{22: 2, 23: 3, 21: 4, 20: 5}",42reac1,2,133.8801966694882,Double bond,None,None
544,CO[C:22](=[O:23])[CH:21]=[CH2:20],42,"{22: 2, 23: 3, 21: 4, 20: 5}",42reac1,4,109.56614778924268,Double bond,None,Connectivity
545,CO[C:22](=[O:23])[CH:21]=[CH2:20],42,"{22: 2, 23: 3, 21: 4, 20: 5}",42reac1,3,-38.98863679310307,Double bond,None,None
546,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,1,326.11602175119333,Michael acceptor,None,None
547,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,9,218.4503892995417,Double bond,None,None
548,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,7,173.46212736726739,Double bond,None,None
549,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,2,164.56085260002874,Double bond,None,Connectivity
550,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,5,162.31211819825694,Double bond,None,None
