,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,nuc_sites,MCA Value [kJ/mol],Est. Error [kJ/mol],Type
372,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,5,277.64457735971445,17.21390185968217,Double bond
373,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,7,277.64457735971445,17.21390185968217,Double bond
374,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,3,251.05677354919882,31.706115532119853,Double bond
375,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,17,346.6842146162177,28.95424313355334,Amine
376,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,6,346.6842146162177,28.95424313355334,Amine
377,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,4,318.59434742701137,19.462917889809017,Double bond
378,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,12,318.59434742701137,19.462917889809017,Double bond
379,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,15,318.59434742701137,19.462917889809017,Double bond
380,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,23,318.59434742701137,19.462917889809017,Double bond
381,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,20,312.5416258905254,21.27864514877681,Ether
382,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,9,312.5416258905254,21.27864514877681,Ether
383,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,2,287.12278645297425,23.206727204915186,Double bond
384,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,0,287.12278645297425,23.206727204915186,Double bond
385,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,13,271.7027658300933,17.035212354034357,Double bond
386,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,3,271.7027658300933,17.035212354034357,Double bond
387,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,14,271.7027658300933,17.035212354034357,Double bond
388,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,24,271.7027658300933,17.035212354034357,Double bond
389,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,5,206.8603594607336,26.642090294952773,Double bond
390,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,16,206.8603594607336,26.642090294952773,Double bond
391,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,3,321.09690852121264,20.49002094134609,Double bond
392,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,7,321.09690852121264,20.49002094134609,Double bond
393,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,5,260.50028441267364,20.581413529737024,Double bond
394,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,1,259.34609110972576,46.37237041460452,Ether
395,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,20,257.1662778028379,17.265601361444322,Double bond
396,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,10,257.1662778028379,17.265601361444322,Double bond
397,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,14,257.1662778028379,17.265601361444322,Double bond
398,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,16,257.1662778028379,17.265601361444322,Double bond
399,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,6,252.21151951843223,23.373039075450176,Double bond
400,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,4,252.21151951843223,23.373039075450176,Double bond
401,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,12,252.1971088251466,21.05957598900128,Double bond
402,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,18,252.1971088251466,21.05957598900128,Double bond
403,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,19,247.43996818382772,16.436437715097156,Double bond
404,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,13,247.43996818382772,16.436437715097156,Double bond
405,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,11,247.43996818382772,16.436437715097156,Double bond
406,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,17,247.43996818382772,16.436437715097156,Double bond
407,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,9,244.33331886265105,20.426279764022457,Double bond
408,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,15,244.33331886265105,20.426279764022457,Double bond
409,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,2,213.59202124271832,21.501541939216484,Double bond
410,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,3,457.8411667298386,35.52229924226029,Amine
411,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,7,329.0073301926074,14.80984765675393,Double bond
412,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,8,325.00947305243005,14.226604685093973,Double bond
413,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,9,314.1550876072467,10.846290439025616,Double bond
414,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,6,313.39133257637394,10.158961149528498,Double bond
415,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,4,312.95049044151585,20.480629622763136,Double bond
416,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,5,291.93971590685265,14.759270629604606,Double bond
417,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,3,457.8411667298386,35.52229924226029,Amine
418,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,7,329.0073301926074,14.80984765675393,Double bond
419,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,8,325.00947305243005,14.226604685093973,Double bond
420,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,9,314.1550876072467,10.846290439025616,Double bond
421,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,6,313.39133257637394,10.158961149528498,Double bond
422,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,4,312.95049044151585,20.480629622763136,Double bond
423,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,5,291.93971590685265,14.759270629604606,Double bond
424,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,12,256.6691089408846,17.572359186129624,Double bond
425,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,2,256.6691089408846,17.572359186129624,Double bond
426,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,14,256.6691089408846,17.572359186129624,Double bond
427,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,4,256.6691089408846,17.572359186129624,Double bond
428,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,8,256.6691089408846,17.572359186129624,Double bond
429,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,18,256.6691089408846,17.572359186129624,Double bond
430,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,10,250.1590465476206,21.799898203019993,Double bond
431,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,0,250.1590465476206,21.799898203019993,Double bond
432,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,16,250.1590465476206,21.799898203019993,Double bond
433,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,5,245.72754034682183,16.266730582386632,Double bond
434,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,17,245.72754034682183,16.266730582386632,Double bond
435,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,15,245.72754034682183,16.266730582386632,Double bond
436,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,11,245.72754034682183,16.266730582386632,Double bond
437,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,9,245.72754034682183,16.266730582386632,Double bond
438,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,1,245.72754034682183,16.266730582386632,Double bond
439,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,3,237.66340438235676,20.17929595279958,Double bond
440,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,7,237.66340438235676,20.17929595279958,Double bond
441,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,13,237.66340438235676,20.17929595279958,Double bond
442,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,3,304.69910608732886,16.9616885539684,Double bond
443,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,7,304.69910608732886,16.9616885539684,Double bond
444,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,9,296.71483361655305,37.764125697371064,Atom with lone pair
445,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,5,273.79766070346653,21.60573502060001,Double bond
446,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,1,265.5935702400239,30.449068858717784,Ether
447,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,6,263.5186573407896,17.94579589830115,Double bond
448,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,4,263.5186573407896,17.94579589830115,Double bond
449,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,8,248.71585918019343,45.82296050717351,Double bond neighbouratom with charge plus1
450,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,2,211.64271132176174,24.347295417263425,Double bond
451,C1CC[NH:10]CC1,32,{10: 3},32reac1,3,511.76656535873786,9.095645588524203,Amine
452,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,3,503.49699977168075,17.6518301548209,Amine
453,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,6,376.68847831742926,11.732072901898965,Amide
454,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,7,366.4619413529227,11.746975943671494,Atom with lone pair
455,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,5,130.85085880942708,37.67053459014266,Double bond
456,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,3,332.3432131030546,22.942951650446755,Double bond
457,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,1,322.87166569056717,21.129112877211174,Double bond
458,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,6,308.7746011282008,20.401140601249466,Ester
459,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,0,303.24179275936757,13.807636082957277,Double bond
460,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,9,273.922924276232,24.99202146261629,Double bond
461,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,13,273.922924276232,24.99202146261629,Double bond
462,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,10,272.7878330918673,19.825336899126278,Double bond
463,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,12,272.7878330918673,19.825336899126278,Double bond
464,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,4,267.73918030670666,21.03966314979494,Double bond
465,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,11,263.48717280168927,22.6693664071714,Double bond
466,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,8,244.89190557130254,26.471658896508895,Double bond
467,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,7,187.36076594017933,21.259570759674396,Atom with lone pair
468,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,2,187.1890808023686,7.920527382085783,Atom with lone pair
469,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,5,116.92485782657491,37.53700750881162,Double bond
470,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,14,85.64810040517823,47.21363035263148,Atom with lone pair
471,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,18,85.64810040517823,47.21363035263148,Atom with lone pair
472,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,16,81.52617411573108,6.483492525588394,Atom with lone pair
473,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,15,78.70223086170874,8.579010761120646,Atom with lone pair
474,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,17,78.70223086170874,8.579010761120646,Atom with lone pair
475,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,2,398.3989272683628,7.869597346855984,Double bond
476,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,8,386.0981788803762,22.48733970674035,Double bond
477,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,6,369.22097462389047,15.323650147200402,Double bond
478,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,11,361.28225701379057,14.734774042938724,Aldehyde
479,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,1,343.1528720894546,17.32424390050881,Double bond
480,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,4,336.46923850366795,24.232500655975684,Double bond
481,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,25,312.6067800681746,9.29503338291038,Double bond
482,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,17,310.6399273989913,7.682990082800359,Double bond
483,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,19,299.7165298750281,7.2072656103479025,Double bond
484,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,15,299.7165298750281,7.2072656103479025,Double bond
485,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,23,299.3277854489004,8.593571466439407,Double bond
486,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,27,299.3277854489004,8.593571466439407,Double bond
487,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,26,293.4004219564684,8.199429478938963,Double bond
488,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,24,293.4004219564684,8.199429478938963,Double bond
489,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,20,292.78209254421887,15.983405048309987,Ether
490,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,9,292.0015514484765,32.64304550600286,Double bond
491,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,18,291.53448631726746,9.575931718579046,Double bond
492,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,16,291.53448631726746,9.575931718579046,Double bond
493,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,12,286.5405889988603,11.433552487388821,Ether
494,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,14,285.26086461992116,10.92529945385671,Double bond
495,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,22,279.689838815265,9.933607262741866,Double bond
496,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,5,260.63605075337307,25.44998994492146,Double bond
497,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,7,233.6693438471691,22.668480885716903,Double bond
498,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,10,180.24293017464234,72.00879969740635,Double bond
499,C(C[NH2:10])N,34,{10: 2},34reac1,2,501.811442695369,11.489304076699096,Amine
500,C(C[NH2:10])N,34,{10: 2},34reac1,3,501.811442695369,11.489304076699096,Amine
501,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,2,423.766484150729,24.29585012287268,Amine
502,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,6,395.2166708442764,17.745036836067555,Atom with lone pair
503,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,5,362.80752634314564,15.871959146971784,Atom with lone pair
504,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,12,311.22533488550386,11.804112009387026,Double bond
505,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,14,309.9104050489536,11.44014389942063,Double bond
506,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,10,309.9104050489536,11.44014389942063,Double bond
507,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,13,306.7798694214751,11.363563093547263,Double bond
508,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,11,306.7798694214751,11.363563093547263,Double bond
509,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,9,277.7052265713991,17.978953146814654,Double bond
510,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,4,184.34275224553426,40.29984234727632,Double bond
511,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,8,328.7043268637592,12.884667250473319,Aldehyde
512,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,0,311.7406188482771,9.148597845177559,Double bond
513,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,4,310.91564592631016,13.335751012902373,Double bond
514,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,2,310.91564592631016,13.335751012902373,Double bond
515,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,5,304.76492305513807,8.031012263311643,Double bond
516,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,1,304.76492305513807,8.031012263311643,Double bond
517,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,3,261.6062972790048,10.335814720006951,Double bond
518,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,7,217.47764802623283,47.46244815860656,Double bond
519,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,11,481.98122608067905,10.397801317147618,Amine
520,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,1,339.24363986277456,11.715307856368586,Ether
521,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,6,322.7497591636358,12.013469420127974,Double bond
522,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,10,322.7497591636358,12.013469420127974,Double bond
523,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,8,319.74441580769513,10.407914428027949,Double bond
524,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,7,303.06417603842135,11.903791563867443,Double bond
525,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,9,303.06417603842135,11.903791563867443,Double bond
526,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,5,277.50607710087144,11.990038162108217,Double bond
527,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,4,347.31170460856924,11.245503597616903,Ketone
528,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,3,181.24142507930569,45.61188612168818,Double bond
529,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,18,476.792508873296,16.87147696076366,Amine
530,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,7,388.02194592478224,18.321348657596914,Double bond
531,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,13,359.28364189429345,15.164309529048046,Double bond
532,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,9,343.2868531003245,18.151392555169966,Double bond
533,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,15,339.1026071888369,18.851178207144205,Double bond
534,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,25,336.2743051852302,10.635711382521212,Aldehyde
535,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,10,330.2013344253119,18.55264760150765,Double bond
536,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,14,327.5735288354246,16.177683516277483,Double bond
