name,smiles,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
369cb76e91371f4f5a711dfb1401c415,C[C@H]1O[C@@H](n2cc(-c3ccco3)c3c(Nc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])c(-c3oc([H])c([H])c3[H])c3c(N([H])c4c([H])c([H])c([H])c([H])c4[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H],0,True,True
998cf4e9654ee186deb1faa2d16be08f,CCCn1c(SCC#N)nc2c(c1=O)C1(CCCC1)Cc1ccccc1-2,[H]c1c([H])c([H])c2c(c1[H])-c1nc(SC([H])([H])C#N)n(C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c1C1(C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,True,True
136f026b3e722782ab0b7a605a823fdc,CC(=O)c1cc(-c2ccccc2)n(CCC(=O)NC2CCC(C)CC2)c1C,[H]c1c([H])c([H])c(-c2c([H])c(C(=O)C([H])([H])[H])c(C([H])([H])[H])n2C([H])([H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],0,True,True
e7a8aec388efd97b44a4b38aaf207d99,CCCN1CCCC2Cc3nc(N)sc3CC21,[H]N([H])c1nc2c(s1)C([H])([H])C1([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0,True,True
7f785c834b361fcfd66aee43b7c3e9af,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)on2)CC1,[H]c1c(C(=O)N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])C([H])([H])C2([H])[H])noc1-c1c([H])c([H])c(Cl)c([H])c1[H],0,True,True
4507284372c7c6b0ef2c93f4d0c2ac2d,O=C(NO)C1CN(CCCO)CCN1S(=O)(=O)c1ccccc1,[H]ON([H])C(=O)C1([H])N(S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])O[H])C1([H])[H],0,True,True
1a68dd56495c68f2450e0e2402ea05e0,C[C@H]1Cc2c([nH]c3ccc(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,[H]c1c([H])c2c(c([H])c1Cl)[C@]1(C(=O)N2[H])c2c(c3c([H])c(F)c([H])c([H])c3n2[H])C([H])([H])[C@]([H])(C([H])([H])[H])N1[H],0,True,True
8699349873d24b785c5e3e48eff92eac,FC(F)(F)c1ccc(/C=N/n2c(S)nnc2C2CCCCC2)cc1,[H]Sc1nnc(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n1/N=C(\[H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H],0,True,True
055ce0f79ec2254ae142867d56f4a9be,CCOP(=S)(OCC)N1CC1,[H]C([H])([H])C([H])([H])OP(=S)(OC([H])([H])C([H])([H])[H])N1C([H])([H])C1([H])[H],0,True,True
e00043256042199dbdddd6dfab5ee041,CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCCC[C@H]1N1CCCC1,[H]c1sc2c([H])c([H])c([H])c(C([H])([H])C(=O)N(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2c1[H],0,True,True
341c1eb2244665c15cf1b36d5fedacf4,CC1(C)C=C(n2ccccc2=O)c2cc(C(=O)c3ccc(O)cc3)ccc2O1,[H]Oc1c([H])c([H])c(C(=O)c2c([H])c([H])c3c(c2[H])C(n2c([H])c([H])c([H])c([H])c2=O)=C([H])C(C([H])([H])[H])(C([H])([H])[H])O3)c([H])c1[H],0,True,True
15439dc1943e4daedbd2926d36d67cdd,Cc1noc(C)c1-c1ccc2c(c1)OC(CC1CC1)C(=O)N2,[H]c1c([H])c2c(c([H])c1-c1c(C([H])([H])[H])noc1C([H])([H])[H])OC([H])(C([H])([H])C1([H])C([H])([H])C1([H])[H])C(=O)N2[H],0,True,True
48368e63b85661e64a6273d6031f0b4f,Cc1ccc2c(Sc3cc(Cl)cc(Cl)c3)c(CCC(N)=O)[nH]c2c1,[H]c1c(Cl)c([H])c(Sc2c(C([H])([H])C([H])([H])C(=O)N([H])[H])n([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c23)c([H])c1Cl,0,True,True
a4d70392f48634e71ec3c20bef7569ab,CCOC(=O)c1cc2c(n1Cc1ccccc1)-c1nc(N)ncc1CC2,[H]c1nc(N([H])[H])nc2c1C([H])([H])C([H])([H])c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])n(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c1-2,0,True,True
0e4a5ebc5833948df32c582685a07ad7,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2OC(=O)CCCl)c1,[H]Oc1c([H])c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c1-c1c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c([H])c1OC(=O)C([H])([H])C([H])([H])Cl,0,True,True
ca067f384e9c7ff0406e7d92ed2a1cc0,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)(C)C,[H]c1c([H])c(N(C(=O)C([H])([H])SP(=S)(OC([H])([H])[H])OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl,0,True,True
44eeb1d56e9aa39c438178c494b37fdf,O=[N+]([O-])c1cc2c(cc1CN1CCN(c3ccccc3F)CC1)OCO2,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c4c(c([H])c3[N+](=O)[O-])OC([H])([H])O4)C([H])([H])C2([H])[H])c(F)c1[H],0,True,True
20cd58693230d24adf23e3e6c8f17162,CN1OC[C@@H]2CN[C@H](c3ccc(Br)cc3)C[C@@H]21,[H]c1c([H])c([C@@]2([H])N([H])C([H])([H])[C@@]3([H])C([H])([H])ON(C([H])([H])[H])[C@@]3([H])C2([H])[H])c([H])c([H])c1Br,0,True,True
8645c0f4deb182de756b03dc83add912,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2c(C)nnc12,[H]c1nc(-c2nc([H])c([H])n2C([H])([H])c2nc([H])n3c(C([H])([H])[H])nnc3c2C([H])([H])C([H])([H])C([H])([H])[H])c(F)c([H])c1[H],0,True,True
8760145c29ae954f9476ef6e54e80eff,O=C(O)C1=CS[C@@H]2/C(=C\c3cc4n(n3)CCNC4)C(=O)N12,[H]OC(=O)C1=C([H])S[C@]2([H])/C(=C(/[H])c3nn4c(c3[H])C([H])([H])N([H])C([H])([H])C4([H])[H])C(=O)N12,0,True,True
174f199a5aba8d7a94f5059234f90a5a,CC(C)[C@@H](C)n1cc(-c2cc(C(C)(C)O)n(C)n2)c2[nH]nc(N)c2c1=O,[H]OC(c1c([H])c(-c2c([H])n([C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)c3c(N([H])[H])nn([H])c23)nn1C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,True,True
a3e1f93c9219a52dbb2512c94cf4003c,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(Cl)c(C(F)(F)F)c1,[H]c1nc(N([H])S(=O)(=O)c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])N3c2c([H])c([H])c(Cl)c(C(F)(F)F)c2[H])sc1[H],0,True,True
8bb90f6b9157c423961746ed5bd1a02d,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]([H])(N([H])c1nc(N([H])c3c([H])nn(C4([H])C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3[H])nc([H])c1Cl)[C@@]2([H])C(=O)N([H])[H],0,True,True
4a6b2fd50fa8025b95b9cee347e4a976,O=S(=O)(/C=C/c1ccc(O)c(O)c1)NCc1ccc(F)cc1,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])S(=O)(=O)N([H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1O[H],0,True,True
ee08338f064fe508a8f555194ed42b14,Cc1cc(-c2nc3cc4c(cc3[nH]2)C(C)(C)C(=O)N4)ccn1,[H]c1nc(C([H])([H])[H])c([H])c(-c2nc3c([H])c4c(c([H])c3n2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N4[H])c1[H],0,True,True
2eae9cc9ee51e91f1f4c159b74c9f11a,Cc1ccsc1-c1nc2cccnc2n1C1CCCC1,[H]c1nc2c(nc(-c3sc([H])c([H])c3C([H])([H])[H])n2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0,True,True
1622883b0871e2769ffdf7865a24df8f,C=CCCC/C=C\C=C\CCCCCCCCc1cc(O)cc(O)c1,[H]Oc1c([H])c(O[H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H])c1[H],0,True,True
6c9089c0d3a6aaca68aa347b8e6d55a8,NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCO1,[H]OC(=O)c1c([H])n(C2([H])C([H])([H])C2([H])[H])c2c(F)c(N3C([H])([H])C([H])([H])OC([H])(C([H])([H])N([H])[H])C3([H])[H])c(F)c([H])c2c1=O,0,False,False
243a233c420474128e54d7ae1171a294,CN1CCC(Nc2nnc(C(=O)c3nc4ccc(-c5ccccc5)cc4s3)o2)C1=O,[H]c1c([H])c([H])c(-c2c([H])c([H])c3nc(C(=O)c4nnc(N([H])C5([H])C(=O)N(C([H])([H])[H])C([H])([H])C5([H])[H])o4)sc3c2[H])c([H])c1[H],0,True,True
45cd74677def811ae6ca6a97ec1db307,Cc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)C2C(C)C,[H]OC1(C([H])([H])N([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3C2([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,True,True
5f2089ce88f496d7798fd9361376cbce,Cn1cccc1C(O)CNS(=O)(=O)c1ccccc1F,[H]OC([H])(c1c([H])c([H])c([H])n1C([H])([H])[H])C([H])([H])N([H])S(=O)(=O)c1c([H])c([H])c([H])c([H])c1F,0,True,True
dff86c0d15e9ede384fb96a69fa73748,COc1ccc2c(c1)c(CC(=O)Nc1ccncc1)c(C)n2Cc1ccc(F)cc1,[H]c1nc([H])c([H])c(N([H])C(=O)C([H])([H])c2c(C([H])([H])[H])n(C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c1[H],0,True,True
78e26f1e0be9e856c3017e1cb6735ab7,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)nn2)c(OC)c1,[H]c1c([H])c(-n2nnc(-c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c2[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H],0,True,True
71988d74a054ec74c4205b0d30f5e5ce,O=C1OCC2=C1C(c1cncc(-c3ccc(F)cc3)c1)c1cc3c(cc1N2)OCO3,[H]c1nc([H])c(C2([H])C3=C(N([H])c4c([H])c5c(c([H])c42)OC([H])([H])O5)C([H])([H])OC3=O)c([H])c1-c1c([H])c([H])c(F)c([H])c1[H],0,True,True
41595bf963a4850870ff637745fe4460,O=C1CN(Cc2ccc(CNC(=O)c3csc4nc[nH]c(=O)c34)cc2)CCN1,[H]c1sc2nc([H])n([H])c(=O)c2c1C(=O)N([H])C([H])([H])c1c([H])c([H])c(C([H])([H])N2C([H])([H])C(=O)N([H])C([H])([H])C2([H])[H])c([H])c1[H],0,True,True
c94feb21941c241bddc0809c2e6b103b,Cn1cc(CCN)c2cc(C(C)(C)C)ccc21,[H]c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c(C([H])([H])C([H])([H])N([H])[H])c([H])n(C([H])([H])[H])c2c1[H],0,True,True
6a76dcfe7241afe6efc2de9397d6a530,COc1ccc(Sc2cc(OC)c(OC)c(OC)c2)cc1N,[H]c1c([H])c(Sc2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c(N([H])[H])c1OC([H])([H])[H],0,True,True
34e4c0c833ff34bf687f9d3142c4c8cc,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2O)ccc1OC,[H]Oc1c([H])c(O[H])c(/C([H])=C(\[H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c1Br,0,True,True
54b9fdec11f94aed51eab69d65832059,COc1cccc(Nc2nc(-n3ccnc3C)cs2)c1,[H]c1nc(C([H])([H])[H])n(-c2nc(N([H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])sc2[H])c1[H],0,True,True
21b0d719b31f4badf60e07dc2f516f06,CCOC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(C)on2)cc1,[H]c1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c2[H])noc1C([H])([H])[H],0,True,True
290d8e82a90df9eade84fdaf24914901,NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1,[H]c1nc2c(Oc3c([H])c([H])c(C(=O)N([H])[H])c([H])c3[N+](=O)[O-])c([H])c([H])c([H])c2c([H])c1[H],0,True,True
6252f8904e4b26735bf39f48c66fe25c,C#C/C=C\CC(Cl)[C@@H]1C[C@@H](Br)[C@@H](/C=C\C(CC)OC)O1,[H]C#C/C([H])=C(/[H])C([H])([H])C([H])(Cl)[C@@]1([H])O[C@]([H])(/C([H])=C(/[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(Br)C1([H])[H],0,True,True
cd22b452a35213f0238d4ed9f1270711,C=CCOc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,[H]C([H])=C([H])C([H])([H])Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])(C2([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],0,True,True
5117ae76ac66912a76e275f99f71c697,OC[C@@]12O[C@@](Cn3cnc4c(Cl)ncnc43)(c3ccccc31)[C@H](O)[C@@H]2O,[H]OC([H])([H])[C@@]12O[C@@](C([H])([H])n3c([H])nc4c(Cl)nc([H])nc43)(c3c([H])c([H])c([H])c([H])c31)[C@]([H])(O[H])[C@]2([H])O[H],0,True,True
983ad6a91fb2754f054b9bf88fcef667,CCCCOc1ccc(CN(CCCN)Cc2ccc(OCCCC)cc2)cc1,[H]c1c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0,True,True
896db35f3f07421bda37b3d1beff11d2,C#CCNC1CCc2c(OCCCOc3cccc(I)c3)cccc21,[H]C#CC([H])([H])N([H])C1([H])c2c([H])c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c(I)c3[H])c2C([H])([H])C1([H])[H],0,True,True
aebe333aa4765915c21b56a1ac2a815d,O=C(NNC1CCC(c2ccccc2)CC1)c1ccncc1,[H]c1nc([H])c([H])c(C(=O)N([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],0,True,True
d7b3ce1a34e6ab784edc34da72a28bf3,CCn1c(-c2cccc(O)c2)c(C)c2ccc(O)cc21,[H]Oc1c([H])c([H])c([H])c(-c2c(C([H])([H])[H])c3c([H])c([H])c(O[H])c([H])c3n2C([H])([H])C([H])([H])[H])c1[H],0,True,True
5c6ec5d276744c7419fc29de8642d708,CCCCc1c2c(nc3c1CCCC3=O)CCCC2,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c2c(nc3c1C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=O)C([H])([H])C([H])([H])C2([H])[H],0,True,True
9ebb7c8f74d8b484f492243ed29d2e47,Cc1cnc2c(C(=O)NCCF)cn(Cc3ncnc(N(C)C)c3C)c2c1,[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])n2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])F)c3nc([H])c(C([H])([H])[H])c([H])c32)n1,0,True,True
8de435f35c3d97d1de311d4c988a980b,c1c2c(cc3c1OCO3)C1Cc3cc4c(cc3C(C2)N1)OCO4,[H]c1c2c(c([H])c3c1C([H])([H])C1([H])c4c([H])c5c(c([H])c4C([H])([H])C3([H])N1[H])OC([H])([H])O5)OC([H])([H])O2,0,True,True
ee38e2db341fc7f46ea05083db7fa22e,CCc1nn2c(-c3ccccc3)c(-c3cc(OC)c(OC)c(OC)c3)nc2s1,[H]c1c([H])c([H])c(-c2c(-c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])nc3sc(C([H])([H])C([H])([H])[H])nn23)c([H])c1[H],0,True,True
9e440bfaa8580ab909502a8559bc2c5d,COc1cccc(NC(=O)Nc2ccc3c(c2)N(C)C(=O)CS3)c1,[H]c1c([H])c(OC([H])([H])[H])c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c3c(c2[H])N(C([H])([H])[H])C(=O)C([H])([H])S3)c1[H],0,True,True
e3590bd5604d5b85d7ab3fcc85f251e1,N[C@H](C(=O)N1Cc2ccccc2C1)C1CCCCC1,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(C(=O)[C@@]([H])(N([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],0,True,True
454e8422b32e30e82ad6d8c94578324e,CCOCCN(C(=O)c1ccccc1Cl)c1cccc(C)c1C,[H]c1c([H])c([H])c(C(=O)N(c2c([H])c([H])c([H])c(C([H])([H])[H])c2C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])c(Cl)c1[H],0,True,True
e5e6224f24058934cdcbb5ca4e140efc,COc1ccc(Oc2nc(-c3cccnc3)nc3ccccc23)c([N+](=O)[O-])c1,[H]c1nc([H])c(-c2nc(Oc3c([H])c([H])c(OC([H])([H])[H])c([H])c3[N+](=O)[O-])c3c([H])c([H])c([H])c([H])c3n2)c([H])c1[H],0,True,True
22147a430e5a09436e3a47a7413b6af9,COC(=O)C1=C(c2ccc(C(C)=O)cc2)C[C@@H]2CC[C@H]1N2C(=O)N1CCC(C)CC1,[H]c1c([H])c(C2=C(C(=O)OC([H])([H])[H])[C@]3([H])N(C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C4([H])[H])[C@]([H])(C2([H])[H])C([H])([H])C3([H])[H])c([H])c([H])c1C(=O)C([H])([H])[H],0,True,True
a628067136506ff10ceae28bcc46c7c0,COc1ccc(NC(=O)NC2(C(=O)N3CCN(C)CC3)CCCCC2)cc1,[H]c1c([H])c(N([H])C(=O)N([H])C2(C(=O)N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0,True,True
f44598521272805662154163c3584ea6,Cc1ccc(N2CCN(C(S)=Nc3ccccc3C)CC2)cc1,[H]SC(=Nc1c([H])c([H])c([H])c([H])c1C([H])([H])[H])N1C([H])([H])C([H])([H])N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C1([H])[H],0,True,True
cb7563ceae513d02113a53f6c7865d95,CC(C)C[C@@H]1NC(=O)[C@@H]2CC[C@@H](O)N2C1=O,[H]O[C@@]1([H])N2C(=O)[C@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)[C@]2([H])C([H])([H])C1([H])[H],0,True,True
5b727da6767554d49bc7bf340bca6f20,CC(C)(C)NC(=O)Nc1ccnc(-c2ccccn2)n1,[H]c1nc(-c2nc([H])c([H])c([H])c2[H])nc(N([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H],0,True,True
51d6ad2b374c2de73546fc73d07618e7,COC(=O)[C@@]1(C)CCC=C2[C@@H]1CC[C@@H](C)[C@]2(C)Cc1c(C)[nH]c2c(Br)cccc12,[H]C1=C2[C@@](C([H])([H])[H])(C([H])([H])c3c(C([H])([H])[H])n([H])c4c(Br)c([H])c([H])c([H])c34)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])[C@](C(=O)OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],0,True,True
61e690387543ae3352b2d2a98ba0cff5,Cc1ccc(C2=NCCCN=C2c2ccc(C)cc2)cc1,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C1=NC([H])([H])C([H])([H])C([H])([H])N=C1c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0,True,True
22110cba8265d07c2d03564c595e0bf8,CC1(CNCC2CCN(c3ncccn3)CC2)COc2ccccc2O1,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])C([H])([H])C3(C([H])([H])[H])Oc4c([H])c([H])c([H])c([H])c4OC3([H])[H])C([H])([H])C2([H])[H])nc([H])c1[H],0,True,True
e72cf11d573bf8be3500ed3a136f081c,Cc1c2c(nn1CC(=O)Nc1cccc(Br)c1)-c1ccccc1S(=O)(=O)N2C,[H]c1c([H])c([H])c2c(c1[H])-c1nn(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c(Br)c3[H])c(C([H])([H])[H])c1N(C([H])([H])[H])S2(=O)=O,0,True,True
b6d3b0c3a1d409528bb76b13e074d443,CCOc1ccc(/C=N/NC(=O)C2(O)c3ccccc3-c3ccccc32)cc1,[H]OC1(C(=O)N([H])/N=C(\[H])c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21,0,True,True
8eebe8dc63e15f094e64926d670d9038,CNS(=O)(=O)c1cccc(C(=O)OCC(=O)N2c3ccccc3CC2C)c1,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)C([H])([H])OC(=O)c1c([H])c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c1[H])C([H])(C([H])([H])[H])C2([H])[H],0,True,True
1b7ae4fda787e591f9a3f8567e07833e,CCc1ncnc(N2CCC(C)(OC)CC2)c1C#Cc1ccc(N)nc1,[H]c1nc(N2C([H])([H])C([H])([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H])c(C#Cc2c([H])nc(N([H])[H])c([H])c2[H])c(C([H])([H])C([H])([H])[H])n1,0,True,True
f74c450803cd66a47391f7ad0e7a0973,O=C(O)c1ccc(-c2cc3cccnc3c(-c3cccc(Cl)c3)n2)cc1,[H]OC(=O)c1c([H])c([H])c(-c2nc(-c3c([H])c([H])c([H])c(Cl)c3[H])c3nc([H])c([H])c([H])c3c2[H])c([H])c1[H],0,True,True
7359be097b870b70440f8e692346d697,COc1c(OC)c(O)c2c(=O)c3c(OC)cc(O)c(OC)c3oc2c1OC,[H]Oc1c([H])c(OC([H])([H])[H])c2c(=O)c3c(O[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3oc2c1OC([H])([H])[H],0,True,True
e40350d708d90438e37180aeedae4f76,Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2,[H]c1c([H])c([H])c(C([H])(N([H])C(=O)c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C23N([H])C([H])(C([H])([H])C2([H])[H])C([H])([H])C3([H])[H])c([H])c1[H],0,True,True
8cfe7cc3a0e40e9a60cbcbeead828bd3,CC(C)c1cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(O)c(O)c1O,[H]Oc1c(O[H])c(C(=O)c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1O[H],0,True,True
a4415f4a83db623286e9aa8845b2d0d1,COc1cc(/C=C(\C(=O)O)c2ccc(S(=O)(=O)N3CCCC3)s2)cc(OC)c1,[H]OC(=O)/C(=C(/[H])c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])c1sc(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0,True,True
56696e0204832c3345e0179049d874bf,Cn1c(=O)ccc2cc(-c3cccnc3)ccc21,[H]c1nc([H])c(-c2c([H])c([H])c3c(c2[H])c([H])c([H])c(=O)n3C([H])([H])[H])c([H])c1[H],0,True,True
1fb7feb9eb0ac0cdba64959e37a3cf8d,O=C(O)c1cn(Cc2ccc(C3CC3)cc2)c2c(F)ccc(F)c2c1=O,[H]OC(=O)c1c([H])n(C([H])([H])c2c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c([H])c2[H])c2c(F)c([H])c([H])c(F)c2c1=O,0,True,True
8955a4efaa5c4e47509c2a4e47104fb6,Cc1cccc2cc(C#N)c(NCCNS(=O)(=O)c3ccc4c(c3)OCCO4)nc12,[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])N([H])c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c([H])c2C#N)c([H])c2c1OC([H])([H])C([H])([H])O2,0,True,True
e23981ddb0483966ca909c9d499b761a,C=CCNC(=S)N/N=C/C=C/c1ccco1,[H]C([H])=C([H])C([H])([H])N([H])C(=S)N([H])/N=C([H])/C([H])=C(\[H])c1oc([H])c([H])c1[H],0,True,True
c8babab53afa4fe830bc7ba0663e7031,CC(C)N(C(=O)C1CC(=O)OC12CCCCC2)C(C)C,[H]C([H])([H])C([H])(N(C(=O)C1([H])C([H])([H])C(=O)OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,True,True
e1f94ede86f843f62c266642356ce2eb,COc1ccc(/C=N/Nc2cc(C)nc(-n3nc(C)cc3C)n2)c(OC)c1,[H]/C(=N\N([H])c1nc(-n2nc(C([H])([H])[H])c([H])c2C([H])([H])[H])nc(C([H])([H])[H])c1[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H],0,True,True
ae356834f2f6d59833cd577e5399984c,O=C1NC(=S)S/C1=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1,[H]/C(=C1\SC(=S)N([H])C1=O)c1oc(-c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])c([H])c1[H],0,True,True
