name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,elec_sites,MAA_values,cm5,split
78db2c061bfb03283c95bb7b3ffcc5c4,True,-5379992.529010797,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,90.87348091602324,"[ 0.22875 -0.56265 -0.17424 -0.11086  0.       0.16482  0.       0.
  0.11947  0.11843  0.09944 -0.05325  0.10446  0.       0.       0.
  0.      -0.10618  0.0985   0.       0.       0.       0.       0.
  0.       0.      -0.49884  0.11383  0.09649  0.       0.       0.
  0.       0.       0.       0.1022   0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
78e06e8bd882aedff080894e5c5083a9,True,-2320766.205057455,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,15.13018006645143,"[-0.59125  0.43819  0.       0.       0.      -0.10664 -0.27629  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.02857  0.       0.       0.11773  0.11645  0.11617  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
78e983ae3c28f081b91f62ceeffbc1c4,True,-3465821.2806050885,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,68.58579926984385,"[-0.103    0.16526 -0.05418  0.10641  0.      -0.55685  0.10169  0.
 -0.09977  0.10272  0.       0.       0.       0.       0.       0.
  0.       0.21571  0.       0.       0.       0.       0.       0.
  0.       0.       0.10999  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
78efcf31ed4efb17212df0df35374917,True,-3211537.9048833046,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,75.68599013239145,"[-0.07648 -0.08351 -0.07804  0.10866  0.       0.2027   0.12457  0.
 -0.00806  0.11715  0.       0.       0.       0.       0.       0.
  0.      -0.48831 -0.0787   0.       0.       0.       0.       0.
  0.       0.       0.48238  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
78f27b52777a0c5153b06a0e3c61df5e,True,-3199994.2261866867,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,-121.0206610155292,"[-0.60977  0.64278  0.       0.       0.      -0.50181 -0.10714  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.11344  0.       0.       0.28679 -0.15395  0.1352   0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79034281d71ec8768eee435420efb9d8,True,-4469284.725493691,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,81.06978693976998,"[-0.09592 -0.00965 -0.0836   0.09406  0.      -0.01058 -0.0003   0.
 -0.08567  0.09607  0.       0.       0.       0.       0.       0.
  0.       0.04341 -0.08781  0.      -0.09297 -0.09062  0.       0.
  0.       0.       0.09569  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7914ea10a901c62171b7727f35f7d52f,True,-4408166.086885032,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,110.94122395198792,"[ 0.6506  -0.6422  -0.64579 -0.8937   0.       0.46573  0.       0.
  0.47609  0.       0.       0.4565   0.45605  0.       0.       0.
  0.      -0.58443 -0.08502  0.       0.       0.       0.       0.
  0.       0.      -0.87047  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
79193364320931912b35396ad62fab64,True,-3592253.334238437,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,31.25261385366321,"[ 0.23962 -0.74692  0.22105 -0.14236  0.       0.56794  0.       0.
 -0.53853 -0.15627  0.      -0.0302   0.1029   0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.04215  0.       0.      -0.01446  0.10316  0.
  0.       0.       0.       0.11681  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
792c1aed6cf7af8d8ebcc32a12c16d42,True,-5418020.662934924,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,114.10513465944678,"[ 0.57324 -0.64357 -0.66091 -0.11583  0.       0.       0.       0.
  0.42429  0.45071  0.       0.27844 -0.03901  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.57346 -0.11049  0.       0.       0.       0.
  0.       0.       0.      -0.02631 -0.64209  0.      -0.15282  0.01862
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7942ab590d74568eec4eb1cf0950da52,True,-3826850.156425105,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,29.1295036659576,"[-0.03422  0.29495 -0.12944 -0.0798   0.      -0.43536 -0.19757  0.
  0.25141  0.11842  0.      -0.14189  0.11877  0.       0.       0.
  0.       0.28889  0.       0.       0.41892  0.1305   0.       0.
  0.       0.      -0.73766  0.24117  0.       0.       0.       0.
  0.       0.       0.       0.1187   0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7943090bee454931554a13e1eb2cf5fe,True,-2813401.203268348,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,48.14885848900303,"[-0.61877  0.24067  0.24112  0.       0.      -0.06342 -0.05621  0.
 -0.05998 -0.11723  0.       0.       0.       0.       0.       0.
  0.       0.56271 -0.0528   0.       0.24459 -0.07433  0.       0.
  0.       0.      -0.08136  0.       0.       0.00737  0.09943  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7967eb554899814aa250025974608883,True,-3395441.328070362,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,93.10552307683976,"[ 0.00522 -0.03307 -0.00464 -0.10755  0.       0.03684 -0.08347  0.
 -0.09036 -0.09752  0.       0.24741  0.1001   0.       0.       0.
  0.      -0.42988  0.12026  0.11938 -0.06651  0.10019  0.       0.
  0.       0.      -0.0345   0.09045  0.      -0.08571  0.09047  0.
  0.       0.       0.      -0.64004  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
797e7eaa5c870fd0887e5b1a7575cde4,True,-5000226.498660857,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,30.77196365687996,"[-0.14074  0.25828  0.17263  0.1328   0.      -0.52862 -0.15196  0.
 -0.65947  0.23421  0.       0.       0.       0.       0.       0.
  0.       0.04007  0.       0.      -0.1362   0.10749  0.       0.
  0.       0.       0.56963  0.46238  0.      -0.53137  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
799bc395244daf474023bf2ba3774d36,True,-3858890.9615393328,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,83.69481387082487,"[-0.06722  0.31121  0.52017 -0.03358  0.      -0.07322 -0.57248  0.
 -0.49684 -0.60932  0.      -0.14023  0.04206  0.       0.       0.
  0.       0.       0.       0.       0.44791  0.       0.       0.
  0.       0.       0.10227  0.       0.       0.       0.       0.
  0.       0.       0.      -0.15994  0.10272  0.09591 -0.15007  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79a3be7f4eea7a6c14059c619e584a66,True,-2806142.3483749432,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,5.59066647849977,"[-0.08004  0.30841  0.45468 -0.04529  0.      -0.08345 -0.59453  0.
 -0.61352 -0.89191  0.      -0.14659  0.03879  0.       0.       0.
  0.       0.       0.       0.       0.38875  0.       0.       0.
  0.       0.       0.       0.       0.       0.45747  0.4398   0.
  0.       0.       0.      -0.16452  0.09615  0.09424 -0.15655  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79d611d858fa20c52e89a5258123a86b,True,-3272080.4304471905,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,115.14942709403113,"[ 0.39853 -0.60389 -0.59317  0.10075  0.       0.44426  0.       0.
  0.25211  0.       0.       0.       0.       0.       0.       0.
  0.      -0.50018 -0.1567   0.       0.       0.       0.       0.
  0.       0.      -0.01557  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79e2d1210b47a1327e9b4d501ad82edf,True,-10122679.60807966,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,74.62733621895313,"[-0.00847 -0.07011 -0.10428 -0.0946   0.      -0.24277 -0.24304  0.08665
  0.04247  0.10076  0.      -0.08773  0.10025  0.       0.       0.
  0.       0.09042  0.08702  0.08601  0.0904   0.08682  0.08604  0.
  0.       0.      -0.04563  0.17353  0.       0.       0.       0.
  0.       0.       0.       0.11664  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79f70ca7d236a38f20ff14833cd6f9c1,True,-2571107.847780592,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,29.81768909934908,"[-0.01098 -0.13575 -0.09915 -0.0995   0.      -0.17852  0.09736  0.09728
 -0.08667  0.08912  0.      -0.08683  0.0887   0.       0.       0.
  0.       0.55845  0.10718  0.10648  0.       0.       0.       0.
  0.       0.      -0.09406  0.08986  0.       0.       0.       0.
  0.       0.       0.       0.08961  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79fb24053fd5c8eff3a109e92adb0486,True,-3749981.7320718095,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,78.59900810569525,"[-0.09848  0.22931 -0.07507  0.11683  0.      -0.56867 -0.06798  0.
  0.19392  0.11902  0.       0.       0.       0.       0.       0.
  0.       0.38036  0.       0.       0.08361  0.5625   0.       0.
  0.       0.      -0.54354  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a0489d37bebee9725bfff7294652b95,True,-2456425.1495955107,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,167.09016982885078,"[ 0.57984 -0.5844  -0.48522  0.20236  0.       0.       0.       0.
  0.57018  0.18966  0.      -0.40708 -0.08256  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.58896 -0.04427  0.      -0.08113 -0.02107  0.
  0.       0.       0.       0.18595  0.       0.      -0.13469  0.12524
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
7a091e28030bb0faa0bccca0e708821c,True,-4353688.660026096,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,128.94201623648405,"[ 0.63309 -0.71267 -0.60241  0.09174  0.       0.60866  0.       0.
  0.       0.       0.      -0.49777  0.15435  0.13742  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.28897  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a3b2f97332562360fb65ed5a393322b,True,-3029262.7734933216,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,67.64266733080149,"[-0.09096 -0.00665 -0.08571  0.0925   0.       0.00377 -0.09095  0.
 -0.08896  0.09308  0.       0.       0.       0.       0.       0.
  0.      -0.08742 -0.09083  0.      -0.0855   0.09342  0.       0.
  0.       0.       0.09307  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5b731aba49981c5db96a50bca8368f,True,-9772227.226712294,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,39.82555241882801,"[-0.01832  0.16602 -0.15585 -0.23693  0.      -0.66657 -0.09745  0.
  0.2645   0.10526  0.       0.10841  0.10459  0.09604  0.       0.
  0.       0.56684  0.46374  0.      -0.13046  0.12055  0.       0.
  0.       0.      -0.52759  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5de250c5c853e5ffdc43c10f537cad,True,-4538185.309158783,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,-2.364176988601685,"[-0.02238 -0.15554 -0.1308  -0.23806  0.      -0.16896  0.09197  0.08744
 -0.14613  0.08548  0.       0.09532  0.08943  0.08773  0.       0.
  0.       0.17236  0.09996  0.09207  0.       0.       0.       0.
  0.       0.      -0.16679  0.09036  0.08276  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5efe66c184602dcd15601feca26382,True,-3444170.814571074,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,-40.21957425959408,"[-0.64288  0.64154  0.52153  0.       0.      -0.64144 -0.59023  0.
 -0.48931 -0.15836  0.       0.       0.       0.       0.       0.
  0.       0.21191  0.45716  0.       0.19392  0.       0.       0.
  0.       0.       0.09024  0.       0.       0.13104  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7a90603cc6f79f24cd45225704815465,True,-3497899.5863328343,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,-39.74228470213711,"[-0.04501  0.25729 -0.01406 -0.15096  0.      -0.75656 -0.15652  0.
  0.005   -0.12298  0.       0.09877  0.10487  0.09507  0.       0.
  0.       0.55979  0.       0.      -0.08511  0.09908  0.       0.
  0.       0.       0.00237 -0.15398 -0.16408  0.09044  0.       0.
  0.       0.       0.      -0.60718  0.08614  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a93d633bc7f67c020f87c78d2ff9ae4,True,-10605467.528295906,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,43.38599231652916,"[ 0.26592 -0.75364 -0.12829 -0.14779  0.       0.56118  0.       0.
 -0.09075  0.09913  0.      -0.08237  0.10072  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.01653  0.08604  0.       0.       0.       0.
  0.       0.       0.       0.09112  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a9bf52912cf57d2de4729129f0e814a,True,-3511813.4954758496,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,140.1651865276508,"[-0.10363  0.21318 -0.07677  0.11968  0.      -0.69226 -0.09504  0.
 -0.09313  0.10089  0.       0.       0.       0.       0.       0.
  0.       0.71896  0.45364  0.      -0.00759  0.12886  0.       0.
  0.       0.       0.10203  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a9d6226d1680da7ebb339cb5108aae2,True,-3898440.629409062,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,39.557068839203566,"[-0.11975  0.27176 -0.0568   0.13697  0.      -0.27948 -0.09711  0.
 -0.12239  0.12495  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.59277  0.28736  0.       0.
  0.       0.       0.13542  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7acd739437975b700ae102f410684e44,True,-6031083.94760912,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,42.04564855713397,"[-0.03786  0.24608 -0.07669 -0.08766  0.      -0.80333 -0.1631  -0.18788
 -0.10436  0.11083  0.      -0.10234  0.10151  0.       0.       0.
  0.       0.54288  0.       0.       0.04651  0.10658  0.10574  0.03844
  0.117    0.10616  0.1041   0.10457  0.       0.       0.       0.
  0.       0.       0.       0.10438  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7ae20c486b0994e18974f0cf94da5750,True,-3789186.371156008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,28.21023751888424,"[-0.12549  0.25981 -0.07075  0.12671  0.      -0.28557 -0.05765  0.
 -0.12548  0.11547  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.05734  0.25635  0.       0.
  0.       0.       0.12657  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7ae2a9d37ddae896b57fd583c0e3da6c,True,-2758854.5039435616,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,-25.118619941174984,"[-0.02996  0.21714 -0.07238 -0.07937  0.      -0.29133  0.25386  0.
 -0.12316  0.10074  0.      -0.14247  0.09542  0.       0.       0.
  0.      -0.33806  0.       0.      -0.53881 -0.03155  0.       0.
  0.       0.       0.27554  0.11008  0.       0.       0.       0.
  0.       0.       0.       0.10776  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7afea70bd1cf6e9a49b4cefd56567dc2,True,-2946475.6181738744,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,6.469079852569848,"[-0.56502  0.25345  0.3945   0.       0.      -0.04233 -0.05505  0.
 -0.56594  0.10937  0.       0.       0.       0.       0.       0.
  0.      -0.16111  0.25046  0.       0.17001 -0.14274  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b055156deb243e53dc75d0c61d23c30,True,-4614627.640879799,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,-16.49721465446055,"[-0.63322  0.56988  0.       0.       0.      -0.49652 -0.08812  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.72349 -0.02862  0.       0.11201  0.42974  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
7b145a62cba9ef586ba72ef865612951,True,-2667986.5573449754,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,43.65293210698292,"[-0.07934 -0.15603 -0.12547  0.08998  0.       0.2677   0.09868  0.
  0.00579  0.08833  0.       0.       0.       0.       0.       0.
  0.      -0.52995 -0.13267  0.       0.       0.       0.       0.
  0.       0.      -0.14622  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b1a0f7fba7773c6b5ed920471059db7,True,-3105625.7965927846,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,-28.772763918619603,"[-0.51531  0.34257  0.       0.       0.      -0.15055  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.63364  0.26306  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7b1d80df1c439478a2012ca66049fc71,True,-2747017.043324007,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,141.01815881254151,"[ 0.41526 -0.57537  0.17971 -0.10389  0.       0.       0.       0.
 -0.48418 -0.03475  0.       0.32854  0.23683  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.10353  0.       0.       0.01269  0.23804  0.
  0.       0.       0.      -0.4804  -0.15862  0.      -0.54174  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b3e225b99c496b35da224656b14f891,True,-2641894.187310828,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-98.67085479851812,"[-0.41694 -0.40653  0.12664  0.       0.       0.10454  0.47025  0.
 -0.05629  0.09389  0.       0.       0.       0.       0.       0.
  0.       0.11491  0.       0.       0.       0.       0.       0.
  0.       0.       0.21513  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b44e27be5f41bcb04ea761b5d5390aa,True,-5469943.277856967,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,89.26969453319907,"[-0.09046  0.04287 -0.09032  0.11072  0.      -0.13585  0.2408   0.
 -0.08439  0.10662  0.       0.       0.       0.       0.       0.
  0.      -0.02516  0.       0.      -0.2985  -0.11318  0.       0.
  0.       0.       0.10656  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b69d4dc6001da5b2e2afdd0cec8ac63,True,-3954528.2380257538,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,161.06657817214727,"[-0.12064  0.65174  0.56386  0.26021  0.      -0.7013  -0.63078  0.
 -0.62119 -0.46262  0.      -0.66826 -0.03831  0.       0.       0.
  0.       0.60116  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.05235  0.42741  0.
  0.       0.       0.       0.57449  0.48133  0.      -0.02224  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b6ff2306d80694e90f5c9a181f429f8,True,-3634386.535854596,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,29,5.336176809389144,"[-0.16051  0.27232  0.00315  0.10086  0.      -0.52831 -0.13435  0.
  0.03514 -0.10929  0.       0.       0.       0.       0.       0.
  0.       0.11173  0.       0.      -0.08364  0.10076  0.       0.
  0.       0.      -0.60548  0.10152  0.0876   0.09039  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b7002827480d7fd5c27e530105580c2,True,-1473046.9115005075,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,12.915169518906623,"[-0.09447 -0.0991  -0.0933   0.08673  0.      -0.01858  0.08678  0.
 -0.10193  0.08631  0.       0.       0.       0.       0.       0.
  0.      -0.06809 -0.01014  0.       0.       0.       0.       0.
  0.       0.       0.08554  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b752a1541f1459cabbf63ef97922fb4,True,-4015456.920090024,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,105.42712360341102,"[ 0.63718 -0.50711 -0.61227 -0.17819  0.       0.0421   0.       0.
  0.       0.       0.      -0.01214  0.12556  0.12185  0.       0.
  0.       0.11443  0.11431  0.11308  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.      -0.10881 -0.09733  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b7a4acbde7b03155c51834b33daffc7,True,-3809680.687527735,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,179.8759980527684,"[-0.05608  0.05894 -0.0853   0.13335  0.       0.6307   0.01692  0.
 -0.066    0.11645  0.       0.       0.       0.       0.       0.
  0.      -0.50852 -0.51359 -0.50113 -0.13115 -0.01615  0.       0.
  0.       0.       0.11555  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b8964766f2ccb981cf9c60e08cd9e83,True,-3981563.799885381,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,59.30544611159712,"[-0.08727 -0.01036 -0.10259  0.0987   0.      -0.06345 -0.08777  0.
  0.10295  0.10359  0.       0.       0.       0.       0.       0.
  0.      -0.01859 -0.15579  0.09661 -0.10224  0.09942  0.       0.
  0.       0.      -0.1423   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b912599d72a7f4b53a20e61b803e7bb,True,-5257126.198858998,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,27.360678383149207,"[-0.01432  0.02389 -0.10234 -0.14835  0.      -0.06692  0.03981  0.
  0.56045  0.30153  0.       0.02776  0.10365  0.10123  0.       0.
  0.       0.       0.       0.      -0.60577  0.10399  0.10296  0.
  0.       0.      -0.63645 -0.45951  0.      -0.60293  0.       0.
  0.       0.       0.       0.09413  0.09181  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7b9f9fe6b365a18e642f539f24a85f2b,True,-3000792.9387901626,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,53.03123739780858,"[-0.04606  0.56711  0.12157 -0.06318  0.      -0.64467 -0.52047  0.
 -0.38812  0.13193  0.      -0.09463  0.11557  0.       0.       0.
  0.       0.       0.       0.       0.11032  0.03167  0.       0.
  0.       0.       0.38768  0.39642  0.       0.       0.       0.
  0.       0.       0.       0.12062  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7bada055203381f8c3dd9ce7f668cfa6,True,-2705855.37456667,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,-70.52472803881392,"[-0.63102  0.5593   0.       0.       0.      -0.48807 -0.11233  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.71917  0.07673  0.       0.13545  0.16224  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
