name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA_values,cm5,split
79d611d858fa20c52e89a5258123a86b,True,-3271411.3413755386,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,330.0567156719044,"[-0.50018  0.44426  0.17371 -0.02887  0.      -0.60389 -0.1567   0.
 -0.14489 -0.12071  0.       0.11579  0.10607  0.10597  0.       0.
  0.       0.39853  0.       0.       0.25211  0.10652  0.       0.
  0.       0.       0.23535  0.12229  0.      -0.11623  0.10731  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79e2d1210b47a1327e9b4d501ad82edf,True,-10122008.434230112,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,287.4498468991369,"[-0.58711  0.10954  0.0428   0.       0.       0.03209  0.08995  0.08838
  0.0992   0.08257  0.08128  0.       0.       0.       0.       0.
  0.      -0.50347  0.12138  0.118    0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79f70ca7d236a38f20ff14833cd6f9c1,True,-2570505.203346399,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,311.1696151359938,"[ 0.08275 -0.22371 -0.14555  0.10608  0.      -0.42861  0.02472  0.
  0.1281   0.09658  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.1126   0.12597  0.11854  0.
  0.       0.       0.08805  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
79fb24053fd5c8eff3a109e92adb0486,True,-3749384.282747652,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,365.14604417746887,"[-0.54354  0.2921   0.19392  0.       0.      -0.01943  0.52129  0.
 -0.07507  0.08361  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.50979 -0.79149  0.       0.
  0.       0.      -0.09848  0.11902  0.      -0.06798  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a0489d37bebee9725bfff7294652b95,True,-2455537.05412427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,162.99105881806463,"[ 0.00565 -0.02107 -0.06367 -0.09     0.       0.18966 -0.04427  0.
 -0.08288  0.11154  0.      -0.07889  0.1083   0.       0.       0.
  0.      -0.48522 -0.08113  0.       0.57018 -0.04276  0.       0.
  0.       0.       0.11066  0.       0.       0.       0.       0.
  0.       0.       0.       0.10726  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
7a091e28030bb0faa0bccca0e708821c,True,-4352954.528509637,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,278.806860008277,"[-0.11226  0.28897 -0.0677   0.12609  0.      -0.49777 -0.1318   0.
  0.03895  0.12456  0.       0.       0.       0.       0.       0.
  0.       0.09174  0.       0.      -0.06325  0.12094  0.       0.
  0.       0.       0.51715  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a3b2f97332562360fb65ed5a393322b,True,-3028550.0888947984,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,238.9544290374033,"[-0.04509  0.56379 -0.061   -0.0788   0.      -0.65291 -0.70725  0.
 -0.09083  0.10828  0.      -0.08742  0.09875  0.       0.       0.
  0.       0.       0.       0.       0.11309  0.43327  0.       0.
  0.       0.       0.00377  0.09605  0.       0.       0.       0.
  0.       0.       0.       0.09848  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5b731aba49981c5db96a50bca8368f,True,-9771616.29946511,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,312.8946654647589,"[-0.66657  0.56684  0.16602  0.46374  0.      -0.63029  0.017    0.
 -0.01832 -0.09745  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.69169  0.14013  0.13681  0.
  0.       0.      -0.15585 -0.23693  0.      -0.13046  0.12055  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5de250c5c853e5ffdc43c10f537cad,True,-4537546.664119334,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,242.987143792212,"[-0.59053  0.25948  0.11974  0.49215  0.       0.50633 -0.09491  0.
 -0.02429  0.14024  0.       0.       0.       0.       0.       0.
  0.      -0.48994 -0.49685  0.       0.12742  0.       0.       0.
  0.       0.      -0.15375  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a5efe66c184602dcd15601feca26382,True,-3443582.65410669,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,255.61632158607244,"[-0.52613  0.26344  0.03926  0.       0.      -0.11911 -0.14236  0.
  0.10901  0.09505  0.09466  0.       0.       0.       0.       0.
  0.      -0.10972  0.11049  0.      -0.09493  0.10586  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7a90603cc6f79f24cd45225704815465,True,-3497307.6551260385,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,252.3228687318042,"[-0.04501  0.25729 -0.01406 -0.15096  0.      -0.75656 -0.15652  0.
  0.005   -0.12298  0.       0.09877  0.10487  0.09507  0.       0.
  0.       0.55979  0.       0.      -0.08511  0.09908  0.       0.
  0.       0.       0.00237 -0.15398 -0.16408  0.09044  0.       0.
  0.       0.       0.      -0.60718  0.08614  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a93d633bc7f67c020f87c78d2ff9ae4,True,-10604831.833188957,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,291.6872455962002,"[-0.06426  0.04153  0.42505  0.1683   0.       0.02753 -0.1472   0.
 -0.52397 -0.5936   0.      -0.63982 -0.07059  0.       0.       0.
  0.       0.       0.       0.       0.17016  0.09191  0.       0.
  0.       0.       0.04416  0.03807  0.       0.       0.       0.
  0.       0.       0.       0.1761   0.40934  0.      -0.02496 -0.14688
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a9bf52912cf57d2de4729129f0e814a,True,-3511136.802091171,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,347.4681620784104,"[-0.6617   0.54694  0.       0.       0.      -0.53345  0.19639  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.0428   0.03424  0.      -0.43049 -0.1      0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7a9d6226d1680da7ebb339cb5108aae2,True,-3897807.342594055,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,290.2666140613146,"[-0.60456  0.59222  0.       0.       0.      -0.65192 -0.0972   0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.43056  0.46935  0.       0.28774  0.27182  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7acd739437975b700ae102f410684e44,True,-6030491.282102619,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,333.3765022866428,"[-0.49348  0.63006  0.04651  0.03844  0.      -0.50139 -0.51022  0.0781
 -0.1631   0.12263  0.12092 -0.18788  0.12213  0.10654  0.       0.
  0.       0.       0.       0.       0.       0.       0.      -0.08954
 -0.0766   0.       0.24608  0.10658  0.10574  0.       0.       0.
  0.       0.       0.       0.117    0.10616  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7ae20c486b0994e18974f0cf94da5750,True,-3788475.630766135,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,201.46620787587017,"[ 0.25981 -0.28557 -0.05765 -0.12549  0.       0.       0.       0.
  0.25635 -0.05734  0.      -0.07075  0.12671  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.28766 -0.12548  0.       0.26028 -0.15448  0.11845
  0.       0.       0.       0.11547  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7ae2a9d37ddae896b57fd583c0e3da6c,True,-2758236.085594891,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,240.4593916181475,"[-0.51869  0.2791   0.03727  0.       0.      -0.12289 -0.14207  0.
  0.1119   0.09848  0.09768  0.       0.       0.       0.       0.
  0.      -0.06714  0.11187  0.      -0.07581  0.10883  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7afea70bd1cf6e9a49b4cefd56567dc2,True,-2945766.544661137,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,181.3919273447245,"[-0.42517  0.17001  0.15731  0.       0.      -0.05505  0.11972  0.
 -0.14274  0.11941  0.       0.       0.       0.       0.       0.
  0.       0.25345  0.       0.       0.       0.       0.       0.
  0.       0.       0.11031  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b055156deb243e53dc75d0c61d23c30,True,-4614084.33809867,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,324.1963644474745,"[-0.12046  0.11201 -0.09653  0.       0.      -0.08812 -0.03486  0.
  0.56972  0.1315   0.11482  0.       0.       0.       0.       0.
  0.       0.56988  0.42974  0.      -0.14764  0.17808  0.       0.
  0.       0.      -0.64959 -0.69904  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
7b145a62cba9ef586ba72ef865612951,True,-2667515.435794361,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,456.52774172183126,"[ 0.10285 -0.47084  0.15923 -0.1474   0.       0.57837 -0.03617  0.
 -0.65203 -0.14622  0.      -0.00333  0.10135  0.0977   0.       0.
  0.      -0.93077  0.       0.       0.11636  0.11065  0.10978  0.
  0.       0.       0.       0.       0.       0.00579  0.10191  0.08531
  0.       0.       0.      -0.0956  -0.10146  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b1a0f7fba7773c6b5ed920471059db7,True,-3105107.8113197503,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,337.23832327639684,"[-0.51531  0.34257  0.       0.       0.      -0.15055  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.63364  0.26306  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7b1d80df1c439478a2012ca66049fc71,True,-2746208.128418205,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,216.09961323952305,"[ 0.15577 -0.50809 -0.07804  0.11021  0.       0.23804  0.       0.
  0.01269  0.12491  0.       0.       0.       0.       0.       0.
  0.       0.23683 -0.03475  0.       0.       0.       0.       0.
  0.       0.       0.28476  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b3e225b99c496b35da224656b14f891,True,-2641489.8098700247,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,380.9480646280572,"[-0.38386 -0.42899  0.19135  0.       0.       0.17169  0.47516  0.
  0.03452 -0.01452  0.       0.       0.       0.       0.       0.
  0.       0.1509   0.       0.       0.       0.       0.       0.
  0.       0.      -0.60222  0.10326  0.09695 -0.10719  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b44e27be5f41bcb04ea761b5d5390aa,True,-5469190.093064232,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,220.0812620278448,"[-0.07265 -0.08456 -0.08809  0.11294  0.       0.07783  0.12465  0.
  0.2172   0.13711  0.       0.       0.       0.       0.       0.
  0.       0.62932 -0.10336  0.       0.       0.       0.       0.
  0.       0.      -0.66432  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b69d4dc6001da5b2e2afdd0cec8ac63,True,-3953826.709516008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,343.5344286556356,"[-0.55744  0.42741  0.18765  0.       0.      -0.46262 -0.03831  0.
 -0.10669  0.11762  0.       0.       0.       0.       0.       0.
  0.       0.56386  0.05235  0.       0.26021 -0.02224  0.       0.
  0.       0.       0.11935  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b6ff2306d80694e90f5c9a181f429f8,True,-3633819.80377212,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,322.6004545628093,"[-0.65817  0.57399  0.       0.       0.      -0.70591 -0.07853  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.04136  0.451    0.       0.25022 -0.08312  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b7002827480d7fd5c27e530105580c2,True,-1472425.3803307242,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,275.38035996537656,"[-0.10193 -0.01014 -0.0933   0.08554  0.      -0.01858 -0.15877  0.
 -0.09447  0.08631  0.       0.       0.       0.       0.       0.
  0.      -0.06809 -0.0991   0.       0.10552  0.09819  0.09096  0.
  0.       0.       0.08673  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b752a1541f1459cabbf63ef97922fb4,True,-4014740.751926225,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,273.2553200349212,"[-0.10881  0.05283 -0.01214  0.10237  0.      -0.11995  0.18196  0.
 -0.17819 -0.09733  0.       0.       0.       0.       0.       0.
  0.       0.04692  0.       0.      -0.51195 -0.11993  0.       0.
  0.       0.       0.63718  0.12556  0.12185  0.09847  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b7a4acbde7b03155c51834b33daffc7,True,-3808849.2451271606,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,232.42995770834384,"[-0.08829  0.64133  0.30571 -0.04914  0.      -0.71984 -0.63115  0.
 -0.72021 -0.13115  0.      -0.01615  0.12945  0.       0.       0.
  0.       0.6075   0.       0.       0.       0.       0.       0.
  0.       0.       0.59201  0.       0.       0.01692  0.13286  0.
  0.       0.       0.      -0.066    0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b8964766f2ccb981cf9c60e08cd9e83,True,-3980864.046974707,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,243.54889566730708,"[-0.08727 -0.01036 -0.10259  0.0987   0.      -0.06345 -0.08777  0.
  0.10295  0.10359  0.       0.       0.       0.       0.       0.
  0.      -0.01859 -0.15579  0.09661 -0.10224  0.09942  0.       0.
  0.       0.      -0.1423   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7b912599d72a7f4b53a20e61b803e7bb,True,-5256569.816206828,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,354.974386443384,"[ 0.02389 -0.06692 -0.01432  0.03981  0.       0.30153  0.       0.
 -0.14835 -0.10234  0.      -0.60577  0.10399  0.10296  0.       0.
  0.      -0.60293  0.       0.       0.       0.       0.       0.
  0.       0.       0.02776  0.10365  0.10123  0.56045  0.       0.
  0.       0.       0.      -0.04572  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7b9f9fe6b365a18e642f539f24a85f2b,True,-2999987.3736279244,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,131.4624353889376,"[-0.38812  0.39642  0.38768  0.12157  0.      -0.39876 -0.09463  0.
 -0.36906 -0.24208  0.      -0.04606  0.13193  0.       0.       0.
  0.       0.       0.       0.      -0.06318  0.12062  0.       0.
  0.       0.       0.       0.       0.       0.11714  0.11176  0.11154
  0.       0.       0.       0.56711  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7bada055203381f8c3dd9ce7f668cfa6,True,-2705296.518431401,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,254.6154969218187,"[-0.63947  0.71917  0.       0.       0.      -0.4807  -0.48807  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.35413  0.16224  0.       0.5593   0.07673  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7bba330dca76cab800a498db5f536a5a,True,-2760964.68296825,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,243.4710758626461,"[-0.08661 -0.07271 -0.08049  0.09616  0.      -0.01257  0.09983  0.
 -0.0866   0.0965   0.       0.       0.       0.       0.       0.
  0.       0.45967 -0.07393  0.       0.       0.       0.       0.
  0.       0.       0.09622  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7bf283c6a2ddc1eac57759c23d40f587,True,-2977774.406530168,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,313.5410634470172,"[-0.67092  0.56497  0.19625  0.44616  0.      -0.63498 -0.10847  0.
 -0.02904 -0.1039   0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.0303  -0.14771  0.11003  0.
  0.       0.      -0.18456 -0.09627  0.      -0.08719  0.1231   0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7bf6a8b9507ace6fd38d2128adcca71d,True,-3655987.663291576,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,226.4508813950233,"[ 0.41715 -0.42998 -0.61837 -0.06969  0.      -0.39058  0.       0.
  0.40871  0.       0.      -0.23675 -0.23743  0.09259  0.       0.
  0.       0.48023  0.       0.       0.       0.       0.       0.
  0.       0.       0.17618  0.       0.       0.       0.       0.
  0.       0.       0.       0.08701  0.087    0.08548  0.08759  0.08614
  0.08574  0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c137a75385ef9050e2cc7c5dbbbc115,True,-8536681.630968116,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,247.5904846098274,"[-0.09896 -0.00156 -0.07958  0.10032  0.       0.14295 -0.09702  0.
 -0.10402  0.09844  0.       0.       0.       0.       0.       0.
  0.      -0.34679  0.1032   0.       0.05088  0.10013  0.       0.
  0.       0.       0.0987   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c181e9b6e04cdbb3241798f9853de2f,True,-3383518.47662332,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,340.8711744523607,"[-0.62992  0.40769  0.       0.       0.      -0.13835 -0.07942  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.63838  0.16583  0.       0.19175 -0.08796  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c46d75697e1de097ae8c89b210b886a,True,-3383773.832470412,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,271.0308130569756,"[-0.12272  0.26391 -0.10403  0.1166   0.      -0.52243 -0.02348  0.
  0.10945  0.1109   0.       0.       0.       0.       0.       0.
  0.       0.10903  0.       0.      -0.14474 -0.07407  0.       0.
  0.       0.      -0.10406  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c592614c70ca17a1e71c54c4b6dfac0,True,-3204951.468930084,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,290.8654642463662,"[-0.61679  0.64406  0.       0.       0.      -0.73009 -0.07435  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.60036  0.       0.       0.29333 -0.05994  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c61737e737a01340afd18924e9e105e,True,-14913129.285797909,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,170.39759559556842,"[ 0.16494 -0.50247  0.16549  0.11673  0.       0.20154  0.       0.
 -0.51618  0.11929  0.       0.       0.       0.       0.       0.
  0.       0.03049  0.17177  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7c6b3204f929d74c076c699dd1598853,True,-4282360.604170191,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,366.4765948234126,"[-0.09341  0.62423 -0.02986  0.1446   0.      -0.52084 -0.63141  0.
 -0.09293 -0.00408  0.1172  -0.46492  0.13735  0.       0.       0.
  0.       0.11684  0.       0.       0.       0.       0.       0.
  0.       0.       0.62418  0.14472  0.      -0.06985 -0.09055  0.
  0.       0.       0.       0.03158  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7c6e52d944204d4bc18abd6c18c85ebb,True,-2555107.197347341,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,249.1217546965927,"[-0.52693  0.2706   0.04004  0.       0.      -0.12605 -0.15064  0.
  0.10763  0.09415  0.09347  0.       0.       0.       0.       0.
  0.      -0.01033  0.11633  0.      -0.07718  0.10233  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c762fe5e94282d3e9fb27ad1dc6a73d,True,-2960757.967681648,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,263.2635615300387,"[-0.09129 -0.03108 -0.14629  0.09196  0.      -0.15201 -0.09185  0.
  0.2648   0.1009   0.       0.       0.       0.       0.       0.
  0.      -0.15598  0.0944   0.09435 -0.12563  0.08286  0.       0.
  0.       0.      -0.52938  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
7c79154c40b4d2996157f3be1149ca44,True,-3582768.1795962662,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,317.9313449799083,"[-0.65315  0.54477  0.       0.       0.      -0.52343  0.08953  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.04323  0.02865  0.      -0.52597  0.12187  0.11707  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c7c9ebd47fdcf53dfa3bccc4a7dbb75,True,-4807423.345210453,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,279.3253699084744,"[-0.47765 -0.50785  0.48614  0.50228  0.       0.57076  0.44066  0.
 -0.31245 -0.6619   0.       0.       0.       0.       0.       0.
  0.      -0.6278  -0.0577   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.57311  0.45418  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
7c87c180b0bdb8ae063674ad78b791b5,True,-3083854.6090143537,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,209.6118989032693,"[-0.42518  0.66169  0.16886  0.32086  0.      -0.5064  -0.4428   0.
 -0.08852 -0.09674  0.      -0.38283  0.12648  0.       0.       0.
  0.       0.11384  0.       0.       0.       0.       0.       0.
  0.       0.      -0.11849  0.11821  0.      -0.13728  0.11081  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
7c8af1e76720fe8cd0e0e562f8154725,True,-9658126.482281849,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,270.44170347228646,"[ 0.20576 -0.44684 -0.10585 -0.23567  0.      -0.46423  0.       0.
 -0.02739  0.44493  0.       0.09572  0.0924   0.08965  0.       0.
  0.       0.4738   0.       0.       0.       0.       0.       0.
  0.       0.      -0.11642 -0.00813  0.08991 -0.74462  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
