nuc_prod_name,nuc_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
6f3d493f04375a5a6db4a143ef931fec_nuc_13,Cc1cccc2c1nc(C1=CC=CC3(C)[CH+]C=CC=C13)n2Cc1c(F)cccc1F,[H]C1=C(c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3n2C([H])([H])c2c(F)c([H])c([H])c([H])c2F)C2=C([H])C([H])=C([H])[C+]([H])C2(C([H])([H])[H])C([H])=C1[H],1,True,True
a708f077531ccb8a49d58b53e80c579f_nuc_0,C[NH2+]c1nc2cc(NC(=O)c3cc(Br)cc(Br)c3)ccc2n1CCCc1ccccc1,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])n2c([N+]([H])([H])C([H])([H])[H])nc3c([H])c(N([H])C(=O)c4c([H])c(Br)c([H])c(Br)c4[H])c([H])c([H])c32)c([H])c1[H],1,True,True
4d27265cfd9baedf17f9bd04ac579751_nuc_3,CC1=CC(C)(C(=O)N2CCN(c3cccc(Cl)c3)CC2)[C+](C)O1,[H]C1=C(C([H])([H])[H])O[C+](C([H])([H])[H])C1(C(=O)N1C([H])([H])C([H])([H])N(c2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])C1([H])[H])C([H])([H])[H],1,False,False
b6dc84f948527cdf7cc0aaaff0cf14fa_nuc_14,CC1CN(c2nc3c(n2Cc2c(Cl)cccc2Cl)C(=O)N(C)C(=O)[N+]3(C)C)CC(C)O1,[H]c1c([H])c(Cl)c(C([H])([H])n2c(N3C([H])([H])C([H])(C([H])([H])[H])OC([H])(C([H])([H])[H])C3([H])[H])nc3c2C(=O)N(C([H])([H])[H])C(=O)[N+]3(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H],1,True,True
5c6d87a2247851d564f4caf8a88d6c2b_nuc_4,C=CC[C+]1C(C#CC2(O)CN3CCC2CC3)=CC=C(CCC(=O)NC)C1C,[H]OC1(C#CC2=C([H])C([H])=C(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])(C([H])([H])[H])[C+]2C([H])([H])C([H])=C([H])[H])C([H])([H])N2C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],1,True,True
219b4d3cdc66c5e64329ea0146b958a4_nuc_10,CC1C=CC=C(Cl)[C+]1C(C[N+](=O)[O-])SCCN,[H]C1=C(Cl)[C+](C([H])(SC([H])([H])C([H])([H])N([H])[H])C([H])([H])[N+](=O)[O-])C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
6ac266468bcea22bd45b1ac293fb5fa4_nuc_19,CC12C=CC=CC1=Cc1nc3ccccc3c(-c3ccccc3)c1[CH+]2,[H]C1=C([H])C2=C([H])c3nc4c([H])c([H])c([H])c([H])c4c(-c4c([H])c([H])c([H])c([H])c4[H])c3[C+]([H])C2(C([H])([H])[H])C([H])=C1[H],1,True,True
b554500b012785069203258a6607afcf_nuc_5,C=CCC(NC1(C)[CH+]C(C)=CC=C1C)C1CCCCC1,[H]C([H])=C([H])C([H])([H])C([H])(N([H])C1(C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])=C(C([H])([H])[H])[C+]1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,True,True
ff09b3fc2c91364df729fb75eba86c49_nuc_23,C[n+]1cnc(N)c2ncn(C3O[C@H](CCC(CCN)NCCCCN)[C@@H](O)[C@H]3O)c21,[H]O[C@@]1([H])[C@@]([H])(O[H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])[n+](C([H])([H])[H])c32)O[C@]1([H])C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H],1,True,True
9e3e5766407d730c812568758b26ea15_nuc_8,Cc1cc(NC(=O)[C+]2C=c3sc(NC(=O)OC(C)(C)C)nc3=CC2C)ccn1,[H]C1=c2nc(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])sc2=C([H])[C+](C(=O)N([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])C1([H])C([H])([H])[H],1,True,True
240f4ce0603a653848833a8414d5dc7e_nuc_1,CC(C)(C)Cc1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2C[N+]3(C)C)cc1,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@]3([H])C([H])([H])[C@@]2([H])C([H])([H])[N+]3(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1,True,True
b193bf3b5e98338ec8d7bf21f901c293_nuc_27,Cc1cccc(C)c1COC1=CC=C2C(c3ccsc3)=CC(C(=O)O)=C[C+]2C1C,[H]OC(=O)C1=C([H])[C+]2C(=C([H])C([H])=C(OC([H])([H])c3c(C([H])([H])[H])c([H])c([H])c([H])c3C([H])([H])[H])C2([H])C([H])([H])[H])C(c2c([H])sc([H])c2[H])=C1[H],1,True,True
00a357fc4e4bd8d15834f60eee6974d0_nuc_17,C[Cl+]c1cccc(Nc2nc3cc(C(=O)O)ccc3n3cc(-c4cccnc4)cc23)c1,[H]OC(=O)c1c([H])c([H])c2c(nc(N([H])c3c([H])c([H])c([H])c([Cl+]C([H])([H])[H])c3[H])c3c([H])c(-c4c([H])nc([H])c([H])c4[H])c([H])n32)c1[H],1,True,True
458ff75dca91d1e64764d7ae8823d7f3_nuc_1,COP(=O)(CC/C=C(\C)CO)OCOC(=O)c1cc2ccc([O+](C)C)cc2oc1=O,[H]OC([H])([H])/C(=C(\[H])C([H])([H])C([H])([H])P(=O)(OC([H])([H])[H])OC([H])([H])OC(=O)c1c([H])c2c([H])c([H])c([O+](C([H])([H])[H])C([H])([H])[H])c([H])c2oc1=O)C([H])([H])[H],1,True,True
2164b822fa29bd6e1740cbd99c63029d_nuc_15,CC([CH+]c1ccccc1)C(=O)Oc1ccccc1/C=N/NC(N)=S,[H]/C(=N\N([H])C(=S)N([H])[H])c1c([H])c([H])c([H])c([H])c1OC(=O)C([H])([C+]([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],1,True,True
f1f6ef1c6691a97a80895c6a9fc48628_nuc_12,C/C(=N\NC(N)=S)C(C)OC1=CC(C)[C+](F)C(Cl)=C1,[H]C1=C(Cl)[C+](F)C([H])(C([H])([H])[H])C([H])=C1OC([H])(/C(=N/N([H])C(=S)N([H])[H])C([H])([H])[H])C([H])([H])[H],1,True,True
071071376a83a800f53a6460ee1f001b_nuc_16,C/C=C(\c1ccccc1OC(C)C1=CC=CC(C)(Cl)[CH+]1)n1ccnc1,[H]C1=C(C([H])(Oc2c([H])c([H])c([H])c([H])c2/C(=C(/[H])C([H])([H])[H])n2c([H])nc([H])c2[H])C([H])([H])[H])[C+]([H])C(Cl)(C([H])([H])[H])C([H])=C1[H],1,True,True
13320038996af3bb0327c8ec677182aa_nuc_15,CC12[CH+]C=CC=C1N(S(=O)(=O)CC13CCC(CC1=O)C3(C)C)CCC2,[H]C1=C([H])[C+]([H])C2(C([H])([H])[H])C(=C1[H])N(S(=O)(=O)C([H])([H])C13C(=O)C([H])([H])C([H])(C([H])([H])C1([H])[H])C3(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],1,True,True
32762456007caacc9d7ba115e9fa5bf2_nuc_6,COc1ccc([N+](C)(CCC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,[H]ON([H])C(=O)C([H])([H])C([H])([H])[N+](c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])(C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],1,True,True
0465da4a44398be14ab468aa42ed428d_nuc_12,COc1c([N+](=O)[O-])cc2c(c1[N+]([O-])=[O+]C)[C@]1(C)CCN(C(=O)C3CCCC3)[C@H](C2)[C@@H]1C,[H]c1c([N+](=O)[O-])c(OC([H])([H])[H])c([N+]([O-])=[O+]C([H])([H])[H])c2c1C([H])([H])[C@@]1([H])N(C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],1,True,True
4e439441dec3f0881346e307be9cf574_nuc_1,CC1([O+])NC(c2ccncc2)=C(c2ccc(F)cc2)N1,[H]c1nc([H])c([H])c(C2=C(c3c([H])c([H])c(F)c([H])c3[H])N([H])C([O+])(C([H])([H])[H])N2[H])c1[H],1,True,True
5caf9a43cbdbd1ec67df6a95d9de5328_nuc_14,CC1C=CC(OCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)C2)=C[CH+]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C+]([H])C([H])=C1OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N([H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])C1([H])[H],1,True,True
427f6ac00824d7a6710ad78a2b6a663a_nuc_15,CCN1c2ccc(-c3cncn3CCC[N+]3(C)C=CN=C3C)cc2CC1C,[H]C1=C([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])n2c([H])nc([H])c2-c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])(C([H])([H])[H])N3C([H])([H])C([H])([H])[H])C(C([H])([H])[H])=N1,1,True,True
84139c01341db7a16b7db0bc80cfbd15_nuc_15,C[Cl+]c1cccc(NC(=O)CN2C(=O)CC(C)S(=O)(=O)c3ccccc32)c1,[H]c1c([H])c([Cl+]C([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])N2C(=O)C([H])([H])C([H])(C([H])([H])[H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c32)c1[H],1,True,True
b5ca979ba22bea10b11694f35e1eab24_nuc_1,COc1c2c(cc(/C=C/C=O)c1[O+](C)C)OCO2,[H]C(=O)/C([H])=C(\[H])c1c([H])c2c(c(OC([H])([H])[H])c1[O+](C([H])([H])[H])C([H])([H])[H])OC([H])([H])O2,1,True,True
9f92afeb80dab5e009552ab2d684fb24_nuc_9,CC1[CH+]C=C(C(=O)OCC(=O)NCCNC(=O)COC(=O)c2cccnc2Cl)C(Cl)=N1,[H]C1=C(C(=O)OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])OC(=O)c2c(Cl)nc([H])c([H])c2[H])C(Cl)=NC([H])(C([H])([H])[H])[C+]1[H],1,True,True
24f6c3ca0aa3d35e7a3400268523b945_nuc_14,C[NH+]=C1NC[C@H](CCCCN2CCNC2=N)N1CCCCC1CCCCC1,[H]N=C1N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=[N+]([H])C([H])([H])[H])N([H])C1([H])[H],1,True,True
f138c83f3bdcfcdcc433e950cf14d76b_nuc_7,C[n+]1c([N+](=O)[O-])cn2c1OC(COCc1ccc(-c3ccc(F)cc3)cc1)CC2,[H]c1c([H])c(-c2c([H])c([H])c(C([H])([H])OC([H])([H])C3([H])Oc4n(c([H])c([N+](=O)[O-])[n+]4C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1F,1,True,True
1843e6deba89cb4e0cdb4ff333ca66eb_nuc_4,CCCS(=O)(NCCOc1ccc2c(c1)C(CC1CCCCC1)C(NC)CC2)=[O+]C,[H]c1c([H])c2c(c([H])c1OC([H])([H])C([H])([H])N([H])S(=O)(=[O+]C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(N([H])C([H])([H])[H])C([H])([H])C2([H])[H],1,True,True
d46b9cb3100bade7e9b46b23f4ec917f_nuc_3,CO[C+]1C=CC(CON2C(=O)CC3(CCCC3)C2=O)=CC1C,[H]C1=C([H])[C+](OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])ON1C(=O)C([H])([H])C2(C1=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],1,True,True
6b90cdf52d03aa5caac9a534766dd201_nuc_8,COC(=O)/C=C/C1=CC(C)[C+](C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)C=C1,[H]Oc1c([H])c([H])c(C(=C2C3([H])C([H])([H])C4([H])C([H])([H])C2([H])C([H])([H])C([H])(C3([H])[H])C4([H])[H])[C+]2C([H])=C([H])C(/C([H])=C(\[H])C(=O)OC([H])([H])[H])=C([H])C2([H])C([H])([H])[H])c([H])c1[H],1,True,True
39e2d3d1ea887cb47a81d0bea6e61b84_nuc_13,CCCCN1CCN(c2ccc(S(=O)(Oc3ccc(OC)cc3)=[O+]C)cc2)C1=O,[H]c1c([H])c(OS(=O)(=[O+]C([H])([H])[H])c2c([H])c([H])c(N3C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H],1,True,True
fcba1f9d0a31779e3797c0ae449f3392_nuc_2,CO[S+](C)c1nccn1-c1ccc(C2=NNC(=O)CC2)cc1,[H]c1nc([S+](OC([H])([H])[H])C([H])([H])[H])n(-c2c([H])c([H])c(C3=NN([H])C(=O)C([H])([H])C3([H])[H])c([H])c2[H])c1[H],1,True,True
8a8e849184c5fb9caa107fc1c20afd78_nuc_6,C[Cl+]c1ccc(C2(O)c3ccccc3C3=NCCN32)cc1Cl,[H]OC1(c2c([H])c([H])c([Cl+]C([H])([H])[H])c(Cl)c2[H])c2c([H])c([H])c([H])c([H])c2C2=NC([H])([H])C([H])([H])N21,1,True,True
159997df66205f4c2cc9ffb18d9a40ee_nuc_10,Cc1cc(C)cc(C(=O)NC2(C)C=C(NC(=O)c3ccco3)C=C[CH+]2)c1,[H]C1=C([H])[C+]([H])C(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])(C([H])([H])[H])C([H])=C1N([H])C(=O)c1oc([H])c([H])c1[H],1,True,True
975d46e468308dc243e8464fc9db9975_nuc_14,C[n+]1c(-c2cncc(C(F)(F)F)c2)sc(=N)n1-c1c(Cl)cc(C(F)(F)F)cc1Cl,[H]N=c1sc(-c2c([H])nc([H])c(C(F)(F)F)c2[H])[n+](C([H])([H])[H])n1-c1c(Cl)c([H])c(C(F)(F)F)c([H])c1Cl,1,True,True
83d991459fc4b9ae88b5b956621bd6c8_nuc_9,COc1ccc(N2CC[N+](C)(S(C)(=O)=O)CC2)cc1,[H]c1c([H])c(N2C([H])([H])C([H])([H])[N+](C([H])([H])[H])(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1,True,True
664a5587a80f82282bf7ce61c9b44172_nuc_3,CO[C+]1C=CC(OCCCC(=O)NNC(=O)c2ccncc2)=CC1C,[H]C1=C([H])[C+](OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1OC([H])([H])C([H])([H])C([H])([H])C(=O)N([H])N([H])C(=O)c1c([H])c([H])nc([H])c1[H],1,True,True
9ae02353ce3d907ce659ef6d51d279a9_nuc_27,Cc1cc(N)c2cc(NC(=O)c3ccc(Oc4ccccc4)cc3)ccc2[n+]1C,[H]c1c([H])c([H])c(Oc2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c4c(c3[H])c(N([H])[H])c([H])c(C([H])([H])[H])[n+]4C([H])([H])[H])c([H])c2[H])c([H])c1[H],1,True,True
0ce30e5a441f6b6b5497c2793d265821_nuc_16,CC12CC3(C)CC(C)(C1)CC(C(=O)NC(=S)[N+]1(C)CCCC1)(C2)C3,[H]N(C(=O)C12C([H])([H])C3(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C1([H])[H])C([H])([H])C(C([H])([H])[H])(C2([H])[H])C3([H])[H])C(=S)[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,True,True
4d5c8d908a917e6021413bfca12888be_nuc_14,CC1[N+]C(c2noc(C3CC3)n2)=C2N1c1ccc(Cl)cc1N(C(=O)N(C)C)C2(C)C,[H]c1c([H])c2c(c([H])c1Cl)N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1=C(c3noc(C4([H])C([H])([H])C4([H])[H])n3)[N+]C([H])(C([H])([H])[H])N12,1,True,True
fec30a4fba1c0cc85e62463b6791b815_nuc_4,COCC[N+](C)(C(=O)Nc1ccc(OC)cc1OC)C1CCN(C(C)C)CC1,[H]c1c([H])c(N([H])C(=O)[N+](C([H])([H])[H])(C([H])([H])C([H])([H])OC([H])([H])[H])C2([H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H],1,True,True
a9e7fcaeb7811811bfdfb7bb4f5074ea_nuc_0,C[N+]#CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,[H]c1sc(-c2noc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C#[N+]C([H])([H])[H])C([H])([H])C3([H])[H])n2)c([H])c1[H],1,True,True
7596db8c2fa69cc4e892761c8c81b1ae_nuc_14,COc1cc(CCCCC(=O)/C=C/[C+]2C=CC(O)=CC2C)ccc1O,[H]OC1=C([H])C([H])(C([H])([H])[H])[C+](/C([H])=C(\[H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c(O[H])c(OC([H])([H])[H])c2[H])C([H])=C1[H],1,True,True
6c4efe152a43b3780fe3c95848241010_nuc_9,CO[C+](O)c1cc(-c2ccc(C)cc2C)n[nH]1,[H]O[C+](OC([H])([H])[H])c1c([H])c(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])nn1[H],1,True,True
9d1f35adf0b49d9f60ffb2474777d026_nuc_5,COc1cc([NH+](C)c2cc(F)c(F)cc2C(=O)O)ccc1OCc1ccccc1,[H]OC(=O)c1c([H])c(F)c(F)c([H])c1[N+]([H])(c1c([H])c([H])c(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(OC([H])([H])[H])c1[H])C([H])([H])[H],1,True,True
b891d075f211d4a0851da0432bb1cdc1_nuc_9,CCOc1cc([NH+]=C(C)OC)ccc1C(=O)NNC(=O)c1ccccc1OC(C)=O,[H]c1c([H])c([H])c(C(=O)N([H])N([H])C(=O)c2c([H])c([H])c([N+]([H])=C(OC([H])([H])[H])C([H])([H])[H])c([H])c2OC([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H],1,True,True
048c9cf75881af0b8f1d4aa482204241_nuc_2,COC1(C)C=CC(c2cc3c(c(N)nn3C)c(=O)[nH]2)=C[CH+]1,[H]C1=C([H])C(OC([H])([H])[H])(C([H])([H])[H])[C+]([H])C([H])=C1c1c([H])c2c(c(N([H])[H])nn2C([H])([H])[H])c(=O)n1[H],1,True,True
de2b753fe8f72a0ae5893857dc5a103e_nuc_7,COC(=[NH+]c1ccc(C)c(Cl)c1)C1CCCN(c2nnc(-n3c(C)ccc3C)s2)C1,[H]c1c([H])c(C([H])([H])[H])c(Cl)c([H])c1[N+]([H])=C(OC([H])([H])[H])C1([H])C([H])([H])N(c2nnc(-n3c(C([H])([H])[H])c([H])c([H])c3C([H])([H])[H])s2)C([H])([H])C([H])([H])C1([H])[H],1,True,True
fed1e8a4253cd45cc414c64c57dbf88a_nuc_15,COc1cc2ccn(-c3ccc(C#N)c([NH+](C)C4CCC(O)CC4)c3)c2cc1OC,[H]OC1([H])C([H])([H])C([H])([H])C([H])([N+]([H])(c2c([H])c(-n3c([H])c([H])c4c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c43)c([H])c([H])c2C#N)C([H])([H])[H])C([H])([H])C1([H])[H],1,True,True
3289e914f8e53cc99332ff9ad9054735_nuc_6,CC1(OCc2cccc(Br)c2)C=C2CCC(=O)NC2=C[CH+]1,[H]C1=C2C(=C([H])C(OC([H])([H])c3c([H])c([H])c([H])c(Br)c3[H])(C([H])([H])[H])[C+]1[H])C([H])([H])C([H])([H])C(=O)N2[H],1,True,True
89117c7b8c11ee700328ad9ba244417e_nuc_0,COC(=[NH+]c1ccc2c(c1)OCCO2)c1ccoc1,[H]c1oc([H])c(C(OC([H])([H])[H])=[N+]([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)c1[H],1,True,True
85753bba30b24bf98335fdd7b4af1879_nuc_3,CN1[CH+]C(C)(c2coc3c(C(=O)NCc4cccnc4)cccc23)C=N1,[H]C1=NN(C([H])([H])[H])[C+]([H])C1(c1c([H])oc2c(C(=O)N([H])C([H])([H])c3c([H])nc([H])c([H])c3[H])c([H])c([H])c([H])c12)C([H])([H])[H],1,True,True
49d0179492d851bca97ad3ed08ab204b_nuc_13,CC1C=C(Oc2ccccc2)C=C[C+]1c1nc(C2CC2)n2ccnc(N)c12,[H]C1=C([H])[C+](c2nc(C3([H])C([H])([H])C3([H])[H])n3c([H])c([H])nc(N([H])[H])c23)C([H])(C([H])([H])[H])C([H])=C1Oc1c([H])c([H])c([H])c([H])c1[H],1,True,True
fb7daa87f7bf7730828c4ff6ecd7d832_nuc_6,CCOCC1C[N+](C)(Cc2cnn(C)c2)Cc2ncn(CC3CC3)c21,[H]c1nn(C([H])([H])[H])c([H])c1C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])c2nc([H])n(C([H])([H])C3([H])C([H])([H])C3([H])[H])c2C([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C1([H])[H],1,True,True
d868e77a4a4794a7bffb9ece1618571d_nuc_16,CCCCCCNc1nc(SCC)nc2c1=C[CH+]C(C)N=2,[H]C1=c2c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nc(SC([H])([H])C([H])([H])[H])nc2=NC([H])(C([H])([H])[H])[C+]1[H],1,True,True
405d10b92bef8c34e5702f6daa152746_nuc_8,CC1C=C2C(=C[C+]1C(=O)N(C)C1CCCC1)N(C1CC1)C(C)C(=O)N2C,[H]C1=C2C(=C([H])C([H])(C([H])([H])[H])[C+]1C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N(C([H])([H])[H])C(=O)C([H])(C([H])([H])[H])N2C1([H])C([H])([H])C1([H])[H],1,True,True
f4fd5d1b1232e44660bab6ac7caec891_nuc_16,C=C1C(=O)O[C@H]2c3c(C)c(OC(=O)/C=C/[C+]4SC=CC4C)cc(C)c3CC[C@@H]12,[H]C([H])=C1C(=O)O[C@@]2([H])c3c(C([H])([H])[H])c(OC(=O)/C([H])=C(\[H])[C+]4SC([H])=C([H])C4([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c3C([H])([H])C([H])([H])[C@@]12[H],1,True,True
b043fead24effa37239579179a9ae619_nuc_11,CC1=C[C+](c2nc(-c3cccc(C)c3)ns2)C(C)C=C1,[H]C1=C([H])C([H])(C([H])([H])[H])[C+](c2nc(-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])ns2)C([H])=C1C([H])([H])[H],1,True,True
899893dea2fb994ba4d01049da37219d_nuc_16,C[NH2+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](N=[N+]=[N-])[C@H]1OP(=O)(O)O,[H]OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c([N+]([H])([H])C([H])([H])[H])nc([H])nc32)[C@]([H])(OP(=O)(O[H])O[H])[C@]1([H])N=[N+]=[N-],1,True,True
70167a1bcbf6c3f71fb7cbc748922d30_nuc_28,CC1C(C(=O)NCc2cccnc2N2CCCCC2)=CN=C[C+]1c1ccc(Cl)cc1,[H]C1=NC([H])=C(C(=O)N([H])C([H])([H])c2c(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c([H])c2[H])C([H])(C([H])([H])[H])[C+]1c1c([H])c([H])c(Cl)c([H])c1[H],1,True,True
b18032c61d98a2366e3aefb9448e229e_nuc_16,Cc1cnc(CNc2ccnc(C3=CC=CC(C)[C+]3C(F)(F)F)n2)cn1,[H]C1=C(c2nc([H])c([H])c(N([H])C([H])([H])c3nc([H])c(C([H])([H])[H])nc3[H])n2)[C+](C(F)(F)F)C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
aa6fa30bb3e79273a35e660adee2b0bb_nuc_27,CCC1=CC(=O)C2=CC=C(OC)[C+](COCC34CCC(C)(C(=O)O3)C4(C)C)C2(C)O1,[H]C1=C(OC([H])([H])[H])[C+](C([H])([H])OC([H])([H])C23OC(=O)C(C([H])([H])[H])(C([H])([H])C2([H])[H])C3(C([H])([H])[H])C([H])([H])[H])C2(C([H])([H])[H])OC(C([H])([H])C([H])([H])[H])=C([H])C(=O)C2=C1[H],1,True,True
8dac1291e79ac8cacfa8fba34fbe516d_nuc_12,CC1[CH+]C=C(Cl)C(CSc2nc(O)c(C#N)c3c2CCCC3)=C1Cl,[H]Oc1nc(SC([H])([H])C2=C(Cl)C([H])(C([H])([H])[H])[C+]([H])C([H])=C2Cl)c2c(c1C#N)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],1,True,True
a3956f8985a9c8cc362da3999117f6f9_nuc_4,Cc1cc([NH+](C)c2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,[H]c1nn([H])c([H])c1-c1c([H])nc2c([N+]([H])(c3snc(C([H])([H])[H])c3[H])C([H])([H])[H])nc(C3([H])C([H])([H])C3([H])[H])c([H])n12,1,True,True
3c90d98a70bfc7b6d21d9023bf13b2da_nuc_1,CC1(C)C=c2nc(Cl)c(C3CC(c4ccc(I)s4)=NN3)cc2=C[CH+]1,[H]C1=c2nc(Cl)c(C3([H])N([H])N=C(c4sc(I)c([H])c4[H])C3([H])[H])c([H])c2=C([H])[C+]([H])C1(C([H])([H])[H])C([H])([H])[H],1,True,True
7b7d3588990d5e6d0f705613d5e96d04_nuc_12,Cc1ccc(S(=O)(=O)NC2=C[CH+]C(C)(SC(F)F)C=C2)c(C)c1,[H]C1=C([H])C(SC([H])(F)F)(C([H])([H])[H])[C+]([H])C([H])=C1N([H])S(=O)(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],1,True,True
96c484b8b279126f5d04f8838b0a9d18_nuc_9,COc1cccc(O[C+]2C([N+](=O)[O-])=CC(S(=O)(=O)N3CCOCC3)=CC2C)c1,[H]C1=C([N+](=O)[O-])[C+](Oc2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])(C([H])([H])[H])C([H])=C1S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1,True,True
76465819d042a44d62c78ea7627b12fb_nuc_26,Cc1csc(SCCn2c(N3CCOCC3)nc3c2c(=O)[nH]c(=O)n3C)[n+]1C,[H]c1sc(SC([H])([H])C([H])([H])n2c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc3c2c(=O)n([H])c(=O)n3C([H])([H])[H])[n+](C([H])([H])[H])c1C([H])([H])[H],1,True,True
d49f7a53828b4436be363d76b316f2dc_nuc_6,CCCCn1c(=[O+]C)c(CCC(=O)O)nc2ccccc21,[H]OC(=O)C([H])([H])C([H])([H])c1nc2c([H])c([H])c([H])c([H])c2n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1=[O+]C([H])([H])[H],1,True,True
