elec_prod_name,elec_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
7edfd2fb672d45f3dbec67cee828ed47_elec_13,CC(C)Cc1cc2c(cc1Cl)C=C(C(C)([O-])O)[C@H](C(F)(F)F)O2,[H]OC([O-])(C1=C([H])c2c([H])c(Cl)c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2O[C@@]1([H])C(F)(F)F)C([H])([H])[H],-1,True,True
cf8de7374b5ba820d55e87f2cbc8b9e6_elec_16,CC1(C(=O)N[C@@H](c2ccccc2)[C@@H]2CCCCN2)[CH-]C=CC(C(F)(F)F)=C1I,[H]C1=C([H])[C-]([H])C(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]2([H])N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])(C([H])([H])[H])C(I)=C1C(F)(F)F,-1,True,True
1bdc1e9a6ea4c8e214ac6fac11fd4c01_elec_23,CN1C(c2ccc3c(c2)OCO3)=C(C(=O)O)C(=O)C2=CC=C[CH-]C21C,[H]OC(=O)C1=C(c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)N(C([H])([H])[H])C2(C([H])([H])[H])C(=C([H])C([H])=C([H])[C-]2[H])C1=O,-1,True,True
86a1228b198c1f853ec4a4325c2abdfc_elec_17,COc1cccc(CN2CCN(CC(=O)N[C-]3C(Cl)=CC=CC3C)CC2)c1,[H]C1=C(Cl)[C-](N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
ac56e70295fb9e39a1033e440293a524_elec_3,C=CCC(C)[CH-]Cc1csc(C(C)(C)[C@H](O)C/C=C/C(O)(CO)CCNC(=O)OC)n1,[H]OC([H])([H])C(O[H])(/C([H])=C(\[H])C([H])([H])[C@@]([H])(O[H])C(c1nc(C([H])([H])[C-]([H])C([H])(C([H])([H])[H])C([H])([H])C([H])=C([H])[H])c([H])s1)(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])C(=O)OC([H])([H])[H],-1,True,True
7cfbdeaf2607a183e818b41a11248578_elec_4,CC(C)NC1(C)[N-]C=C(C(N)=O)c2[nH]c3ccc(F)cc3c21,[H]C1=C(C(=O)N([H])[H])c2c(c3c([H])c(F)c([H])c([H])c3n2[H])C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[N-]1,-1,True,True
0629f483793ea41bd77026dd1e898a6e_elec_22,COC1=CC=C(CN(C(=O)C(C)C)c2cnn(C)c2)[C-](OC)C1C,[H]C1=C(C([H])([H])N(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])nn(C([H])([H])[H])c2[H])[C-](OC([H])([H])[H])C([H])(C([H])([H])[H])C(OC([H])([H])[H])=C1[H],-1,True,True
8e1d916647af0fc9f18d82cb6d107c26_elec_5,CCN1c2ccc(C(=O)O)cc2N(C)[C-]1S,[H]OC(=O)c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])[C-](S[H])N2C([H])([H])C([H])([H])[H],-1,False,False
fe0b63e50a9fbb78e3f452ec69d3d4ed_elec_20,Cc1cccc(NC(=O)[C@@H](NC(=O)[C@@H]2CC3=CC=C[CH-]C3(C)CN2)C(C)C)c1,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=C1[H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C2([H])[H],-1,True,True
16a7235223e90fc84b9559c82fefbea4_elec_14,CO[C-](C[C@@H](NC(=O)/C=C/c1ccccc1)C(=O)O)Nc1ccc(Cl)cc1,[H]OC(=O)[C@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[C-](OC([H])([H])[H])N([H])c1c([H])c([H])c(Cl)c([H])c1[H],-1,True,True
a414f23d87fcc5c1d00933e4cbcdd2de_elec_6,CC(C)C1=C[CH-]C2(C)NC3=C(C2=C1)[C@@H]1CCN2C(=O)CCC[C@H](C3)[C@H]12,[H]C1=C2C3=C(N([H])C2(C([H])([H])[H])[C-]([H])C([H])=C1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])[C@]3([H])[C@]21[H],-1,True,True
ee6d377c50410e8e40d1d286b2ff27b8_elec_4,C=CCNC(C)([O-])C1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1,[H]C([H])=C([H])C([H])([H])N([H])C([O-])(C([H])([H])[H])C1([H])N(S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C(=O)C([H])([H])C1([H])[H],-1,True,True
bdb5d62b71c0e5a0435db11595097049_elec_22,Cc1cccc(N2C(=O)c3c(c4cc(C)ccc4n3C)N(C)C2(C)[O-])c1,[H]c1c([H])c(N2C(=O)c3c(c4c([H])c(C([H])([H])[H])c([H])c([H])c4n3C([H])([H])[H])N(C([H])([H])[H])C2([O-])C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],-1,True,True
d0847a073e9f7a1060fad77cb8dbfc5c_elec_13,CCCOc1ccc2[nH]c(C3=C[CH-]C(C)C=C3)c(C3=C(Br)C(=O)NC3=O)c2c1,[H]C1=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C1c1c(C2=C(Br)C(=O)N([H])C2=O)c2c([H])c(OC([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c2n1[H],-1,True,True
61dceca8a4b4423a11b41a087e70c2c4_elec_9,CCC(C=O)NC(=O)[C-]1C(F)=C(C(F)(F)F)C=CC1C,[H]C(=O)C([H])(N([H])C(=O)[C-]1C(F)=C(C(F)(F)F)C([H])=C([H])C1([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1,True,True
ca9d48028a2894581e092621be4e720f_elec_15,CC1(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)C=CC(S(=O)(=O)Nc2nccs2)=C[CH-]1,[H]C1=C([H])C(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)(C([H])([H])[H])[C-]([H])C([H])=C1S(=O)(=O)N([H])c1nc([H])c([H])s1,-1,True,True
0456968f4f6982a276e3fd01310541e5_elec_6,CC1CCN(CC(C)([O-])Nc2ccccc2C(=O)NC2CC2)CC1,[H]c1c([H])c([H])c(N([H])C([O-])(C([H])([H])[H])C([H])([H])N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c(C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c1[H],-1,True,True
c0a731ccb74c2f3f3dfc9f17af7b1a71_elec_7,CC(C)(C)C1=C[CH-]C2(C)C=C(S(=O)(=O)/C=C/C#N)C=CC2=N1,[H]C1=C([H])C(S(=O)(=O)/C([H])=C(\[H])C#N)=C([H])C2(C([H])([H])[H])C1=NC(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])[C-]2[H],-1,True,True
d075f2dcda33faafcb5bca6c725edce9_elec_5,COC1=C[CH-]C(C)(CNC(=O)c2ccccc2SCC(=O)N2CCCC2)C=C1OC,[H]C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2SC([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C-]1[H],-1,True,True
61b6be3575e7ef6fdc295da9cad809c5_elec_10,CN1C2=CC(N(CCO)CCSCC(N)C(=O)O)=C[CH-]C2(C)N=C1CCCC(=O)O,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C1=NC2(C([H])([H])[H])C(=C([H])C(N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])SC([H])([H])C([H])(C(=O)O[H])N([H])[H])=C([H])[C-]2[H])N1C([H])([H])[H],-1,True,True
a1ab161f21dac700b05be00663d72508_elec_7,CO[C-](c1occc1C)N1CC[C@H]2OCC[C@@]2(COCc2ccncc2)C1,[H]c1nc([H])c([H])c(C([H])([H])OC([H])([H])[C@]23C([H])([H])N([C-](OC([H])([H])[H])c4oc([H])c([H])c4C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C3([H])[H])c1[H],-1,True,True
8a1132f54044571a923629092c17a686_elec_3,CCOC1(C)[N-]C=CC=C1NC(=O)c1cc2c(s1)CCC2,[H]C1=C([H])C([H])=C(N([H])C(=O)c2sc3c(c2[H])C([H])([H])C([H])([H])C3([H])[H])C(OC([H])([H])C([H])([H])[H])(C([H])([H])[H])[N-]1,-1,True,True
b905865a9c1e5cbaf32527f244a9c270_elec_7,COc1ccc(NC(C)([O-])N[C@@H](C)c2ccccc2)cc1OCCN1CCCCC1,[H]c1c([H])c([H])c([C@@]([H])(N([H])C([O-])(N([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-1,True,True
bda9a01c084ba62da41fd90da07ffe46_elec_3,CC1=CC(C)([O-])c2[nH]c3ccc(Cl)cc3c2C1=O,[H]C1=C(C([H])([H])[H])C(=O)c2c(n([H])c3c([H])c([H])c(Cl)c([H])c23)C1([O-])C([H])([H])[H],-1,True,True
7f92ab33ad703ffc5f1346566b9de83c_elec_8,CC1(/C=N/c2cccc(F)c2)C(Cl)=CC=C[C-]1Cl,[H]C1=C([H])[C-](Cl)C(/C([H])=N/c2c([H])c([H])c([H])c(F)c2[H])(C([H])([H])[H])C(Cl)=C1[H],-1,True,True
0b1fd128638d15ba439128419cb22a39_elec_22,CC1C=CC=C[C-]1S(=O)(=O)N1CCN(C(=O)CN2C(=O)NC3(CCCC3)C2=O)CC1,[H]C1=C([H])[C-](S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N3C(=O)N([H])C4(C3=O)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
025c4329ebdbbc70a1248a0267871401_elec_20,CC1=NC2=CC(NC(=O)CS(=O)(=O)c3ccccc3)=CC(C)[C-]2S1,[H]C1=C2N=C(C([H])([H])[H])S[C-]2C([H])(C([H])([H])[H])C([H])=C1N([H])C(=O)C([H])([H])S(=O)(=O)c1c([H])c([H])c([H])c([H])c1[H],-1,True,True
65ed18dee7024c7939549dc9cf7d4340_elec_10,CC1C=NC=C[C-]1c1c(-c2ccc(F)cc2)nc2cc(CCO)cc(Cl)n12,[H]OC([H])([H])C([H])([H])c1c([H])c(Cl)n2c([C-]3C([H])=C([H])N=C([H])C3([H])C([H])([H])[H])c(-c3c([H])c([H])c(F)c([H])c3[H])nc2c1[H],-1,True,True
112bf637a8cc75c3b71ac9f8acf00741_elec_10,COCCCn1ccc2c1=C[C-](C(C)N(C(=O)[C@H]1CNCCO1)C1CC1)N(C)C=2,[H]C1=c2c([H])c([H])n(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c2=C([H])[C-](C([H])(N(C(=O)[C@]2([H])OC([H])([H])C([H])([H])N([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])C([H])([H])[H])N1C([H])([H])[H],-1,True,True
c0ca1a345680cb28760f3a94dc126c0a_elec_27,CNc1ccc2c(c1)N(C)[C-]1C(C)=C(C)C=CC1=C2Nc1ccc(NS(C)(=O)=O)cc1,[H]C1=C([H])C(C([H])([H])[H])=C(C([H])([H])[H])[C-]2C1=C(N([H])c1c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(N([H])C([H])([H])[H])c([H])c1N2C([H])([H])[H],-1,True,True
8acbeaf942629b3f46780fbd66d35d28_elec_5,Cc1ccc(C2(C)N=c3sccc3=C(N)[N-]2)o1,[H]c1sc2c(c1[H])=C(N([H])[H])[N-]C(c1oc(C([H])([H])[H])c([H])c1[H])(C([H])([H])[H])N=2,-1,True,True
63be62456d3a71d66f7fe6e4f9bdd7ce_elec_4,C=CCN1/C(=N\c2ccc(C(=O)O)cc2)SCC1(C)[O-],[H]OC(=O)c1c([H])c([H])c(/N=C2/SC([H])([H])C([O-])(C([H])([H])[H])N2C([H])([H])C([H])=C([H])[H])c([H])c1[H],-1,True,True
81672053a1159559938553dd90342121_elec_10,CC1C=C(C(=O)NCC2CCC2)C=C(n2ccnc2)[N-]1,[H]C1=C(n2c([H])nc([H])c2[H])[N-]C([H])(C([H])([H])[H])C([H])=C1C(=O)N([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-1,True,True
13e71a948a00d06a49fb60f495859c74_elec_3,CC(C)c1nc(O)ccc1C(C)([O-])C(C)C,[H]Oc1nc(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([O-])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-1,True,True
32ce00fac62aee830395616a4a2bffb2_elec_12,CC1C(F)=CC(C2C3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=C(O)[C-]1C(O)c1ncc([N+](=O)[O-])n1C,[H]OC1=C(C2([H])C3([H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(C3([H])[H])C([H])([H])[C@@]2([H])C4([H])[H])C([H])=C(F)C([H])(C([H])([H])[H])[C-]1C([H])(O[H])c1nc([H])c([N+](=O)[O-])n1C([H])([H])[H],-1,True,True
64a9bf762e4343d9e2ef8e6abd53bfce_elec_15,COc1ccc(-c2noc(-c3cc(C4=CC(C)[C-](F)C=C4)n[nH]3)n2)cc1,[H]C1=C([H])[C-](F)C([H])(C([H])([H])[H])C([H])=C1c1nn([H])c(-c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)c1[H],-1,True,True
be7773ae47f4144036478c06e3d4d7a8_elec_20,CC1Oc2cccc3c2N(C(C)[C-](C(=O)NC2CCCCC2)C3=O)C1c1ccccc1,[H]c1c([H])c([H])c(C2([H])N3c4c(c([H])c([H])c([H])c4C(=O)[C-](C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3([H])C([H])([H])[H])OC2([H])C([H])([H])[H])c([H])c1[H],-1,True,True
91fef8a6cb78036ffe16f6e78ec03120_elec_12,CO[C-](N[C@@H](CC1CC1)C(=O)N(C)C)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,[H]c1c([C-](OC([H])([H])[H])N([H])[C@]([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])C([H])([H])C2([H])[H])nc(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c(N2C([H])([H])C(F)(F)C2([H])[H])c1[H],-1,True,True
c77e70c88505f9dc80ca2052116e0e04_elec_18,CC12C(O)=c3cc(Cl)ccc3=N[C-]1Oc1ccccc12,[H]OC1=c2c([H])c(Cl)c([H])c([H])c2=N[C-]2Oc3c([H])c([H])c([H])c([H])c3C12C([H])([H])[H],-1,True,True
f60e847c358b355c59fe012c95be28f7_elec_18,CCc1cccc(-n2nnc(-c3nc(C4=CC=CC(C)[C-]4Cl)no3)c2N)c1,[H]C1=C(c2noc(-c3nnn(-c4c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c4[H])c3N([H])[H])n2)[C-](Cl)C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
f0d25f093284fcc1e775dbd8c2055dfa_elec_7,COC(=O)C1(N[C-](OC)[C@@H](N)CC(=O)O)CCCC1,[H]OC(=O)C([H])([H])[C@@]([H])([C-](OC([H])([H])[H])N([H])C1(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])[H],-1,True,True
9ef3f138a6cebe60cad4b6897d5634be_elec_3,CCO/C(O)=C1\C(C)=NC(=S)N(C(C)([O-])OCC)C1c1cccc(Cl)c1,[H]O/C(OC([H])([H])C([H])([H])[H])=C1/C(C([H])([H])[H])=NC(=S)N(C([O-])(OC([H])([H])C([H])([H])[H])C([H])([H])[H])C1([H])c1c([H])c([H])c([H])c(Cl)c1[H],-1,False,False
65fd4ffa014992e8cbfa302a73ee1249_elec_23,CC12[CH-]C(Br)=CC=C1C(c1c[nH]c(-c3c[nH]c4cc(Br)ccc34)n1)=CN2,[H]C1=C(Br)[C-]([H])C2(C([H])([H])[H])C(=C1[H])C(c1nc(-c3c([H])n([H])c4c([H])c(Br)c([H])c([H])c34)n([H])c1[H])=C([H])N2[H],-1,True,True
55f47d13af393b834f53927d13737c4e_elec_26,Cc1ccccc1Cn1c2c(n(CC(=O)c3ccc([N+](=O)[O-])cc3)c1=N)=CC(C)[CH-]C=2,[H]N=c1n(C([H])([H])C(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c2c(n1C([H])([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=2[H],-1,True,True
e2b64033699c5fa6309c6c0506db73d4_elec_15,CC12[CH-]C=CC=C1[C@@H]1C[C@@H]3CCN(S(C)(=O)=O)C[C@@H]3CN1CC2,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=C1[H])[C@@]1([H])N(C([H])([H])C2([H])[H])C([H])([H])[C@@]2([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H],-1,True,True
d1139da9d4778f89a48d10919530134d_elec_23,COc1ccc2c(c1OC)c(=O)n(-c1ccc3c(c1)CCC3)[c-]2OC,[H]c1c([H])c2c(c([H])c1-n1c(=O)c3c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c([H])c3[c-]1OC([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],-1,True,True
a682163fc891889e1e0535ef3faa341d_elec_9,CCN(CC)C(=O)O[C-]1N(C)N=C(SC(C)C)N1c1ccc(Cl)cc1,[H]c1c([H])c(N2C(SC([H])(C([H])([H])[H])C([H])([H])[H])=NN(C([H])([H])[H])[C-]2OC(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Cl,-1,False,False
00f8989d06467c5ad02aca74a67ffc82_elec_5,Cc1oc([C-]2C=CC(Cl)=CC2C)nc1C[S+]([O-])CC(=O)NCc1ccccn1,[H]C1=C([H])[C-](c2nc(C([H])([H])[S+]([O-])C([H])([H])C(=O)N([H])C([H])([H])c3nc([H])c([H])c([H])c3[H])c(C([H])([H])[H])o2)C([H])(C([H])([H])[H])C([H])=C1Cl,-1,True,True
3684190f27adaa15b45a04ff6627c561_elec_11,CC1([O-])N[C@@H](COCc2ccccc2)C(=O)N[C@H]1Cc1ccccc1,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])[C@@]2([H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([O-])(C([H])([H])[H])N2[H])c([H])c1[H],-1,True,True
b46e8a5971d06db20e70c1e6d3632749_elec_7,CCCc1c(COC2(C)C=C3CCC(CC(=O)O)C(=O)C3=C[CH-]2)ccc(C(C)=O)c1O,[H]OC(=O)C([H])([H])C1([H])C(=O)C2=C([H])[C-]([H])C(OC([H])([H])c3c([H])c([H])c(C(=O)C([H])([H])[H])c(O[H])c3C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])=C2C([H])([H])C1([H])[H],-1,True,True
77ba1316cac09856985b8d3edd4aa340_elec_10,CN1C=NN2Cc3c(Cl)ncn3-c3ccc(C4CC4)cc3[C-]12,[H]C1=NN2[C-](c3c([H])c(C4([H])C([H])([H])C4([H])[H])c([H])c([H])c3-n3c([H])nc(Cl)c3C2([H])[H])N1C([H])([H])[H],-1,True,True
c48c52f25ad86cefe5fa1b5452b6f788_elec_24,COCCNc1nc(-c2ccc(C(=N)NO)cc2)cc2c1C(C)([O-])N(C)C=N2,[H]N=C(c1c([H])c([H])c(-c2nc(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c3c(c2[H])N=C([H])N(C([H])([H])[H])C3([O-])C([H])([H])[H])c([H])c1[H])N([H])O[H],-1,True,True
0ca177d7dc543ef82b3f441eea2cde20_elec_22,CC1(F)C=CC(S(=O)(=O)N2Cc3[nH]c4ccccc4c3CC2C(N)=O)=C[CH-]1,[H]C1=C([H])C(F)(C([H])([H])[H])[C-]([H])C([H])=C1S(=O)(=O)N1C([H])([H])c2c(c3c([H])c([H])c([H])c([H])c3n2[H])C([H])([H])C1([H])C(=O)N([H])[H],-1,False,False
df6c8c350693186149146f9c2cbc5a09_elec_0,CO[C-](c1cccc(O)c1)c1ccc(-c2ccc(O)c(F)c2)s1,[H]Oc1c([H])c([H])c([H])c([C-](OC([H])([H])[H])c2sc(-c3c([H])c([H])c(O[H])c(F)c3[H])c([H])c2[H])c1[H],-1,True,True
29bf06619f43e382131f69073d08d6a7_elec_27,CO[C-]1C(C(=O)COC(=O)COc2cc(C)ccc2C(C)C)=C(N)N(C)C(=O)N1C,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])C(=O)OC([H])([H])C(=O)C2=C(N([H])[H])N(C([H])([H])[H])C(=O)N(C([H])([H])[H])[C-]2OC([H])([H])[H])c([H])c1C([H])([H])[H],-1,True,True
c8f9c4d59c7ff288fb04495ed81dfeb0_elec_19,COc1c(C(C)=O)c(O)c(OCc2ccc(C3=C[CH-]C(C)C=C3)cc2)c2occc12,[H]Oc1c(C(=O)C([H])([H])[H])c(OC([H])([H])[H])c2c([H])c([H])oc2c1OC([H])([H])c1c([H])c([H])c(C2=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=C2[H])c([H])c1[H],-1,True,True
3e55bc6eabd42200f19c7bc2db06495f_elec_10,CCCCCCC1CCCC1(C)[N-]NC(N)=S,[H]N([H])C(=S)N([H])[N-]C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1,True,True
a29c260649ebffb19334f23d5d0ad6e6_elec_3,CCNC1(C)N=C(N)C2=NC=NC2=C(N)[N-]1,[H]C1=NC2=C(N([H])[H])[N-]C(N([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])N=C(N([H])[H])C2=N1,-1,True,True
4b61b23be3b8ededd73c0039ac2d48a6_elec_8,CN1C(C)(C)CC(NC(=O)CCC(C)([O-])NC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,[H]N(C(=O)C([H])([H])C([H])([H])C([O-])(N([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-1,True,True
2f1e357c1ce07ff395d8cb434225d179_elec_7,CC1[CH-]N2CCNC(=O)c3cccc1c32,[H]c1c([H])c2c3c(c1[H])C([H])(C([H])([H])[H])[C-]([H])N3C([H])([H])C([H])([H])N([H])C2=O,-1,True,True
b23ca4cf83d62a1843b980885d4c7413_elec_20,CC1C=c2c(c3c4c(c5c6ccccc6n6c5c3n2CC(O)(CO)C6)C(=O)NC4)=C[CH-]1,[H]OC([H])([H])C1(O[H])C([H])([H])n2c3c(c4c5c(c6c7c([H])c([H])c([H])c([H])c7n(c6c42)C1([H])[H])C(=O)N([H])C5([H])[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=3[H],-1,True,True
4e9b8544f50668a40087e522899f2782_elec_13,CN([CH-]c1cccc(F)c1)NC(=O)c1nnn(-c2nonc2N)c1CN1CCCC1,[H]c1c([H])c(F)c([H])c([C-]([H])N(N([H])C(=O)c2nnn(-c3nonc3N([H])[H])c2C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c1[H],-1,True,True
8b95dbdf740e7279e2b2e3e02afcf5d3_elec_4,CC([O-])(OCC(=O)N1CCOCC1)c1ccc(Cl)c(N)c1,[H]c1c([H])c(C([O-])(OC([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])c([H])c(N([H])[H])c1Cl,-1,True,True
1e7eb0eba480ed55e4921413e3e13591_elec_3,CC1=CC(C)[C-](c2nc(C(=O)NC3CCCCC3)cn2-c2ccc(Cl)cc2)C(C)=C1,[H]C1=C(C([H])([H])[H])[C-](c2nc(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n2-c2c([H])c([H])c(Cl)c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])[H],-1,True,True
ebdf2403560c681d0e61ad2ae6827f66_elec_9,CC12[CH-]C=CC=C1CC(CN)c1ccccc12,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=C1[H])C([H])([H])C([H])(C([H])([H])N([H])[H])c1c([H])c([H])c([H])c([H])c12,-1,True,True
e2119ef3d230de6e859877634c611f86_elec_7,CCC/C(=C1/S[C-](SC)N([C@@H](CC(C)C)C(=O)O)C1=O)c1ccccc1,[H]OC(=O)[C@@]([H])(N1C(=O)/C(=C(/c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])S[C-]1SC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
d715f7f447355653d996f924c85a200b_elec_18,CC1=CC(C)=C2C=C(C3CCCCC3)C(C)=N[C-]2C1C,[H]C1=C(C([H])([H])[H])C([H])(C([H])([H])[H])[C-]2N=C(C([H])([H])[H])C(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C([H])C2=C1C([H])([H])[H],-1,True,True
c06743ca1337bbafb5ca5eea533f8f6d_elec_7,CCc1ccc(CC2(C)C=CC(F)=C[CH-]2)c(O)c1,[H]Oc1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C1(C([H])([H])[H])C([H])=C([H])C(F)=C([H])[C-]1[H],-1,True,True
a6d3fc121c82e3046f1f9956c1bbc4d6_elec_8,CC12CCC[C-]1C1=C(N=C3NC(=O)CN3C1)S2,[H]N1C(=O)C([H])([H])N2C1=NC1=C([C-]3C([H])([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])S1)C2([H])[H],-1,True,True
aab9d819f5be05ef6ad8b33b27a78147_elec_21,CC1=C(C(N)=O)C(c2cccnc2)n2nc(SCC3=C[CH-]C(C)C=C3Cl)nc2N1,[H]C1=C(C([H])([H])Sc2nc3n(n2)C([H])(c2c([H])nc([H])c([H])c2[H])C(C(=O)N([H])[H])=C(C([H])([H])[H])N3[H])C(Cl)=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,False,False
4fae7c8a042d2e8cf8945f9136beb938_elec_14,Cc1ccc(Cn2cc(C=O)c(C3=CC(C)[C-](F)C=C3)n2)cc1,[H]C(=O)c1c(C2=C([H])C([H])(C([H])([H])[H])[C-](F)C([H])=C2[H])nn(C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],-1,True,True
