name,success,total_energy_kjmol,heat_of_formation_kcalmol,charge,method,solvent_model,dielectric_constant,source_out,n_atoms,sdf_path,elec_sites,MAA Values [kJ/mol],split
72ef74cd050622d55b6ea72e35c264a3,True,-43.50369,-10.39763,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/72ef74cd050622d55b6ea72e35c264a3_elec_8.out,36,./mopac_optimized/mopac_opt/parsed_sdf/72ef74cd050622d55b6ea72e35c264a3_elec_8.sdf,8,262.30476,val
72f238b6adc39f840185e9d65b80bade,True,-398.71375,-95.29487,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/72f238b6adc39f840185e9d65b80bade_elec_9.out,36,./mopac_optimized/mopac_opt/parsed_sdf/72f238b6adc39f840185e9d65b80bade_elec_9.sdf,9,137.93041,train
72f5deac9122d497441bfa0736262a5f,True,-776.81015,-185.66208,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/72f5deac9122d497441bfa0736262a5f_elec_4.out,50,./mopac_optimized/mopac_opt/parsed_sdf/72f5deac9122d497441bfa0736262a5f_elec_4.sdf,4,216.57397000000003,train
73026c28e6ef59dfd921fe99c175a6f4,True,-613.43372,-146.61418,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73026c28e6ef59dfd921fe99c175a6f4_elec_11.out,55,./mopac_optimized/mopac_opt/parsed_sdf/73026c28e6ef59dfd921fe99c175a6f4_elec_11.sdf,11,-80.14026999999999,val
73040d8f1d2c492bbd5280e07485ce7c,True,-1366.17835,-326.52446,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73040d8f1d2c492bbd5280e07485ce7c_elec_7.out,55,./mopac_optimized/mopac_opt/parsed_sdf/73040d8f1d2c492bbd5280e07485ce7c_elec_7.sdf,7,129.54053999999996,train
73055b163be7b69da6fac234ff25fb20,True,-648.02196,-154.88097,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73055b163be7b69da6fac234ff25fb20_elec_11.out,48,./mopac_optimized/mopac_opt/parsed_sdf/73055b163be7b69da6fac234ff25fb20_elec_11.sdf,11,230.64142000000004,test
73116e2cb3a849ab719e5634784c4e69,True,-1001.20003,-239.29255,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73116e2cb3a849ab719e5634784c4e69_elec_2.out,55,./mopac_optimized/mopac_opt/parsed_sdf/73116e2cb3a849ab719e5634784c4e69_elec_2.sdf,2,157.79327999999987,train
731c66f21d0bab9ada2bbe00dfba77fa,True,-333.82837,-79.7869,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/731c66f21d0bab9ada2bbe00dfba77fa_elec_16.out,48,./mopac_optimized/mopac_opt/parsed_sdf/731c66f21d0bab9ada2bbe00dfba77fa_elec_16.sdf,16,170.84574,train
7326679e9eb46f1a91797406c1184830,True,-587.48032,-140.41117,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7326679e9eb46f1a91797406c1184830_elec_26.out,59,./mopac_optimized/mopac_opt/parsed_sdf/7326679e9eb46f1a91797406c1184830_elec_26.sdf,26,135.18732,train
738c319518600c784f30750eccfd7acf,True,-548.39884,-131.07047,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/738c319518600c784f30750eccfd7acf_elec_4.out,43,./mopac_optimized/mopac_opt/parsed_sdf/738c319518600c784f30750eccfd7acf_elec_4.sdf,4,82.69595999999996,test
739429c20d83b105dca330d330c65eab,True,-898.73612,-214.80309,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/739429c20d83b105dca330d330c65eab_elec_3.out,57,./mopac_optimized/mopac_opt/parsed_sdf/739429c20d83b105dca330d330c65eab_elec_3.sdf,3,81.50341000000003,train
73a1dcd2cdf95bf39e4f01ad04f1e38d,True,-756.87534,-180.89755,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73a1dcd2cdf95bf39e4f01ad04f1e38d_elec_2.out,29,./mopac_optimized/mopac_opt/parsed_sdf/73a1dcd2cdf95bf39e4f01ad04f1e38d_elec_2.sdf,2,155.46076000000005,val
73a2fbcd4a345fe7d78fd1397143d389,True,-483.05224,-115.45226,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73a2fbcd4a345fe7d78fd1397143d389_elec_1.out,36,./mopac_optimized/mopac_opt/parsed_sdf/73a2fbcd4a345fe7d78fd1397143d389_elec_1.sdf,1,171.58768999999995,train
73a960e7caf982b6931da7e0ddf22efb,True,-919.41527,-219.74552,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73a960e7caf982b6931da7e0ddf22efb_elec_5.out,47,./mopac_optimized/mopac_opt/parsed_sdf/73a960e7caf982b6931da7e0ddf22efb_elec_5.sdf,5,268.23137,train
73d212bfeed2a04b24d275dd8162e820,True,-126.48391,-30.23038,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73d212bfeed2a04b24d275dd8162e820_elec_4.out,39,./mopac_optimized/mopac_opt/parsed_sdf/73d212bfeed2a04b24d275dd8162e820_elec_4.sdf,4,226.12969,test
73e7bc9adf22f54598173143de8ef623,True,-681.4261,-162.86475,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73e7bc9adf22f54598173143de8ef623_elec_5.out,52,./mopac_optimized/mopac_opt/parsed_sdf/73e7bc9adf22f54598173143de8ef623_elec_5.sdf,5,85.34395000000006,test
73ea5a7903ee4dabdddfafbbfadeaa0a,True,-869.2782,-207.76247,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73ea5a7903ee4dabdddfafbbfadeaa0a_elec_20.out,50,./mopac_optimized/mopac_opt/parsed_sdf/73ea5a7903ee4dabdddfafbbfadeaa0a_elec_20.sdf,20,159.61551000000009,train
73f95d32757e0c92f1dbcd4306c6fab1,True,-343.62343,-82.12797,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73f95d32757e0c92f1dbcd4306c6fab1_elec_16.out,60,./mopac_optimized/mopac_opt/parsed_sdf/73f95d32757e0c92f1dbcd4306c6fab1_elec_16.sdf,16,148.70577999999998,test
73fa8f4bed9fb70493b862b83e72e7bc,True,-882.30688,-210.8764,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73fa8f4bed9fb70493b862b83e72e7bc_elec_19.out,46,./mopac_optimized/mopac_opt/parsed_sdf/73fa8f4bed9fb70493b862b83e72e7bc_elec_19.sdf,19,243.43032000000005,train
73fc0bb93a22c4f63a34df1429c99ce4,True,-670.27934,-160.20061,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73fc0bb93a22c4f63a34df1429c99ce4_elec_17.out,38,./mopac_optimized/mopac_opt/parsed_sdf/73fc0bb93a22c4f63a34df1429c99ce4_elec_17.sdf,17,101.54902000000004,train
73ff063fb5b7c4c45d25d32aae0cc6ee,True,-347.10264,-82.95952,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/73ff063fb5b7c4c45d25d32aae0cc6ee_elec_1.out,47,./mopac_optimized/mopac_opt/parsed_sdf/73ff063fb5b7c4c45d25d32aae0cc6ee_elec_1.sdf,1,129.93615,train
7405af11ed0243a9940df71c7a854d48,True,-694.85885,-166.07525,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7405af11ed0243a9940df71c7a854d48_elec_18.out,51,./mopac_optimized/mopac_opt/parsed_sdf/7405af11ed0243a9940df71c7a854d48_elec_18.sdf,18,110.86663999999996,train
7427560220c1f1512a236d614fab417e,True,-1090.1337,-260.54821,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7427560220c1f1512a236d614fab417e_elec_15.out,52,./mopac_optimized/mopac_opt/parsed_sdf/7427560220c1f1512a236d614fab417e_elec_15.sdf,15,216.35725,train
7432f63a6bb2bb87347c8e4ab6f651e4,True,-924.71249,-221.01159,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7432f63a6bb2bb87347c8e4ab6f651e4_elec_18.out,45,./mopac_optimized/mopac_opt/parsed_sdf/7432f63a6bb2bb87347c8e4ab6f651e4_elec_18.sdf,18,139.1143800000001,train
743416f38431c39e9229e1562521d9e1,True,-853.99377,-204.10941,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/743416f38431c39e9229e1562521d9e1_elec_10.out,62,./mopac_optimized/mopac_opt/parsed_sdf/743416f38431c39e9229e1562521d9e1_elec_10.sdf,10,168.6245100000001,test
7436d03c67474ba06d9bcd4390d7df26,True,-1150.72062,-275.02883,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7436d03c67474ba06d9bcd4390d7df26_elec_5.out,31,./mopac_optimized/mopac_opt/parsed_sdf/7436d03c67474ba06d9bcd4390d7df26_elec_5.sdf,5,53.29654000000005,train
743d630c2c4bdbb30a3a5969421b2308,True,-1364.28173,-326.07116,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/743d630c2c4bdbb30a3a5969421b2308_elec_19.out,44,./mopac_optimized/mopac_opt/parsed_sdf/743d630c2c4bdbb30a3a5969421b2308_elec_19.sdf,19,128.55909999999994,train
7463fc433d602b365009177d831736bb,True,-273.22269,-65.30179,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7463fc433d602b365009177d831736bb_elec_3.out,43,./mopac_optimized/mopac_opt/parsed_sdf/7463fc433d602b365009177d831736bb_elec_3.sdf,3,53.94514000000001,train
74782ab11cbdca7e176da191dd64bc79,True,-200.01833,-47.80553,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74782ab11cbdca7e176da191dd64bc79_elec_7.out,25,./mopac_optimized/mopac_opt/parsed_sdf/74782ab11cbdca7e176da191dd64bc79_elec_7.sdf,7,90.63962,train
747c17f9f8533d8aa0e8ccfffb00e9ab,True,-827.19657,-197.70472,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/747c17f9f8533d8aa0e8ccfffb00e9ab_elec_10.out,34,./mopac_optimized/mopac_opt/parsed_sdf/747c17f9f8533d8aa0e8ccfffb00e9ab_elec_10.sdf,10,207.46628,train
748617a8d9c5ee7f77e2a10f546c0460,True,-525.08992,-125.4995,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/748617a8d9c5ee7f77e2a10f546c0460_elec_4.out,35,./mopac_optimized/mopac_opt/parsed_sdf/748617a8d9c5ee7f77e2a10f546c0460_elec_4.sdf,4,158.39594999999997,train
748d03bdb26976a3aafc2c4b03eeafdd,True,-418.87533,-100.11361,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/748d03bdb26976a3aafc2c4b03eeafdd_elec_18.out,42,./mopac_optimized/mopac_opt/parsed_sdf/748d03bdb26976a3aafc2c4b03eeafdd_elec_18.sdf,18,268.89017,train
7491741229bcc34650cc53787048f3d6,True,-487.57457,-116.53312,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7491741229bcc34650cc53787048f3d6_elec_11.out,41,./mopac_optimized/mopac_opt/parsed_sdf/7491741229bcc34650cc53787048f3d6_elec_11.sdf,11,158.07344999999998,test
74a7080f2f198afe8c93e9f60b93340f,True,-1229.8117,-293.93205,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74a7080f2f198afe8c93e9f60b93340f_elec_13.out,42,./mopac_optimized/mopac_opt/parsed_sdf/74a7080f2f198afe8c93e9f60b93340f_elec_13.sdf,13,202.54558999999995,train
74a8e99f524bb8594770283e7cfae176,True,-988.90048,-236.35289,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74a8e99f524bb8594770283e7cfae176_elec_23.out,68,./mopac_optimized/mopac_opt/parsed_sdf/74a8e99f524bb8594770283e7cfae176_elec_23.sdf,23,170.84046000000012,train
74bd0ab96cf9c39e1e82efe9109aa389,True,-594.86201,-142.17543,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74bd0ab96cf9c39e1e82efe9109aa389_elec_14.out,42,./mopac_optimized/mopac_opt/parsed_sdf/74bd0ab96cf9c39e1e82efe9109aa389_elec_14.sdf,14,152.41859000000005,val
74c377b05982be79e4ae3c0f210a662b,True,-367.82712,-87.91279,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74c377b05982be79e4ae3c0f210a662b_elec_5.out,59,./mopac_optimized/mopac_opt/parsed_sdf/74c377b05982be79e4ae3c0f210a662b_elec_5.sdf,5,103.82194999999996,train
74cb90f91da25a6081816908cda14505,True,-767.00501,-183.3186,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74cb90f91da25a6081816908cda14505_elec_4.out,36,./mopac_optimized/mopac_opt/parsed_sdf/74cb90f91da25a6081816908cda14505_elec_4.sdf,4,151.54963999999995,train
74cf7b567bb601ec60b96b2a5ce4e91d,True,-633.25535,-151.35166,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74cf7b567bb601ec60b96b2a5ce4e91d_elec_3.out,56,./mopac_optimized/mopac_opt/parsed_sdf/74cf7b567bb601ec60b96b2a5ce4e91d_elec_3.sdf,3,193.64297,train
74d90362441efc16e6465d03560d08d1,True,-213.47141,-51.02089,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74d90362441efc16e6465d03560d08d1_elec_2.out,34,./mopac_optimized/mopac_opt/parsed_sdf/74d90362441efc16e6465d03560d08d1_elec_2.sdf,2,154.22251,train
74dfc69b818d67cf430588cd5f54c9ec,True,-993.59341,-237.47453,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74dfc69b818d67cf430588cd5f54c9ec_elec_5.out,54,./mopac_optimized/mopac_opt/parsed_sdf/74dfc69b818d67cf430588cd5f54c9ec_elec_5.sdf,5,97.58531999999992,train
74ef9231e05f2d628821f8065ae908a4,True,-272.39022,-65.10282,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/74ef9231e05f2d628821f8065ae908a4_elec_1.out,32,./mopac_optimized/mopac_opt/parsed_sdf/74ef9231e05f2d628821f8065ae908a4_elec_1.sdf,1,197.36696,train
7507a0991d7445c0c4bc7952b9d13e4c,True,-461.08046,-110.20087,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7507a0991d7445c0c4bc7952b9d13e4c_elec_11.out,37,./mopac_optimized/mopac_opt/parsed_sdf/7507a0991d7445c0c4bc7952b9d13e4c_elec_11.sdf,11,199.82267,train
7509cbccdcdb77e9d247406afe63b63e,True,-421.02572,-100.62756,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7509cbccdcdb77e9d247406afe63b63e_elec_14.out,46,./mopac_optimized/mopac_opt/parsed_sdf/7509cbccdcdb77e9d247406afe63b63e_elec_14.sdf,14,144.72745999999995,train
750d773f88d7a51879ffdb509edf2542,True,-821.5083,-196.3452,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/750d773f88d7a51879ffdb509edf2542_elec_19.out,42,./mopac_optimized/mopac_opt/parsed_sdf/750d773f88d7a51879ffdb509edf2542_elec_19.sdf,19,153.02387,train
75105a6a1c4f332db34663b47a9f3a05,True,-739.60401,-176.7696,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75105a6a1c4f332db34663b47a9f3a05_elec_15.out,49,./mopac_optimized/mopac_opt/parsed_sdf/75105a6a1c4f332db34663b47a9f3a05_elec_15.sdf,15,164.19425,train
751d51275d7fbd121e165ba8f2654b1d,True,-921.79713,-220.3148,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/751d51275d7fbd121e165ba8f2654b1d_elec_13.out,52,./mopac_optimized/mopac_opt/parsed_sdf/751d51275d7fbd121e165ba8f2654b1d_elec_13.sdf,13,148.40028999999993,train
7522c5af50a4f4343fbfb35cdb6d9c0d,True,-983.07991,-234.96174,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7522c5af50a4f4343fbfb35cdb6d9c0d_elec_25.out,57,./mopac_optimized/mopac_opt/parsed_sdf/7522c5af50a4f4343fbfb35cdb6d9c0d_elec_25.sdf,25,126.43374000000006,train
7523872eda96a20887fb3c88732267b8,True,-536.43928,-128.21206,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7523872eda96a20887fb3c88732267b8_elec_17.out,63,./mopac_optimized/mopac_opt/parsed_sdf/7523872eda96a20887fb3c88732267b8_elec_17.sdf,17,154.40929000000006,train
7546246b5ec50736fc5e011f48fdca96,True,87.49128,20.91092,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7546246b5ec50736fc5e011f48fdca96_elec_19.out,43,./mopac_optimized/mopac_opt/parsed_sdf/7546246b5ec50736fc5e011f48fdca96_elec_19.sdf,19,128.80609999999996,train
754e43290ff1399a8ce69e7dde2512d8,True,-663.56428,-158.59567,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/754e43290ff1399a8ce69e7dde2512d8_elec_16.out,52,./mopac_optimized/mopac_opt/parsed_sdf/754e43290ff1399a8ce69e7dde2512d8_elec_16.sdf,16,136.41678000000002,train
75516517c591b4b14b2f3e0bb0f803ea,True,-275.15903,-65.76459,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75516517c591b4b14b2f3e0bb0f803ea_elec_8.out,26,./mopac_optimized/mopac_opt/parsed_sdf/75516517c591b4b14b2f3e0bb0f803ea_elec_8.sdf,8,136.71854999999996,train
757eb31dadd94c2e0a737b6daf549365,True,-748.52245,-178.90116,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/757eb31dadd94c2e0a737b6daf549365_elec_12.out,26,./mopac_optimized/mopac_opt/parsed_sdf/757eb31dadd94c2e0a737b6daf549365_elec_12.sdf,12,247.22628000000003,train
75907760f615740d85ac234c84943e0f,True,-609.96239,-145.78451,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75907760f615740d85ac234c84943e0f_elec_16.out,54,./mopac_optimized/mopac_opt/parsed_sdf/75907760f615740d85ac234c84943e0f_elec_16.sdf,16,197.30349,train
7593fbe557e02e34b9a4d7044c4824cb,True,-1206.4339,-288.34462,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7593fbe557e02e34b9a4d7044c4824cb_elec_29.out,66,./mopac_optimized/mopac_opt/parsed_sdf/7593fbe557e02e34b9a4d7044c4824cb_elec_29.sdf,29,77.49199999999996,val
759acc3a3764caced0e64d94a470976a,True,-1595.95029,-381.44127,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/759acc3a3764caced0e64d94a470976a_elec_4.out,41,./mopac_optimized/mopac_opt/parsed_sdf/759acc3a3764caced0e64d94a470976a_elec_4.sdf,4,167.24422000000004,train
759d6edeb6bd82ae9a9036c8b049647a,True,-456.93454,-109.20998,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/759d6edeb6bd82ae9a9036c8b049647a_elec_15.out,49,./mopac_optimized/mopac_opt/parsed_sdf/759d6edeb6bd82ae9a9036c8b049647a_elec_15.sdf,15,164.27070000000003,train
75a7fafdb4087cdb669166e6e1c9938c,True,-215.77828,-51.57225,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75a7fafdb4087cdb669166e6e1c9938c_elec_7.out,24,./mopac_optimized/mopac_opt/parsed_sdf/75a7fafdb4087cdb669166e6e1c9938c_elec_7.sdf,7,229.38633,train
75a8fa6a0bf4757f35c4a0b0c90dd0cd,True,-1430.66299,-341.93666,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75a8fa6a0bf4757f35c4a0b0c90dd0cd_elec_7.out,38,./mopac_optimized/mopac_opt/parsed_sdf/75a8fa6a0bf4757f35c4a0b0c90dd0cd_elec_7.sdf,7,181.95219,train
75afcf7ab5579d2c236c47b1afed9964,True,-332.82158,-79.54627,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75afcf7ab5579d2c236c47b1afed9964_elec_1.out,59,./mopac_optimized/mopac_opt/parsed_sdf/75afcf7ab5579d2c236c47b1afed9964_elec_1.sdf,1,113.20490999999998,train
75c75374414f37ee9fcb5359c04e66f5,True,-1587.02867,-379.30896,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75c75374414f37ee9fcb5359c04e66f5_elec_28.out,60,./mopac_optimized/mopac_opt/parsed_sdf/75c75374414f37ee9fcb5359c04e66f5_elec_28.sdf,28,231.43350999999984,train
75ce5ee6251e5579af0a238627b20644,True,-669.37834,-159.98526,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75ce5ee6251e5579af0a238627b20644_elec_2.out,52,./mopac_optimized/mopac_opt/parsed_sdf/75ce5ee6251e5579af0a238627b20644_elec_2.sdf,2,115.69369000000006,train
75ddba2908c73185bbeb8f0659dd5d49,True,45.7044,10.92361,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75ddba2908c73185bbeb8f0659dd5d49_elec_13.out,33,./mopac_optimized/mopac_opt/parsed_sdf/75ddba2908c73185bbeb8f0659dd5d49_elec_13.sdf,13,162.25275000000002,train
75e9492f3c4b149ef6c852ff7fea0b05,True,-641.89055,-153.41552,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/75e9492f3c4b149ef6c852ff7fea0b05_elec_15.out,48,./mopac_optimized/mopac_opt/parsed_sdf/75e9492f3c4b149ef6c852ff7fea0b05_elec_15.sdf,15,243.40976,test
761a4af250ce31f1eaea45bb2be81991,True,-746.09038,-178.31988,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/761a4af250ce31f1eaea45bb2be81991_elec_19.out,45,./mopac_optimized/mopac_opt/parsed_sdf/761a4af250ce31f1eaea45bb2be81991_elec_19.sdf,19,192.51222999999996,train
761af226d10d23181a576cd36eab2bbe,True,-376.80645,-90.0589,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/761af226d10d23181a576cd36eab2bbe_elec_3.out,51,./mopac_optimized/mopac_opt/parsed_sdf/761af226d10d23181a576cd36eab2bbe_elec_3.sdf,3,143.21548,train
76465819d042a44d62c78ea7627b12fb,True,-563.17811,-134.6028,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/76465819d042a44d62c78ea7627b12fb_elec_23.out,51,./mopac_optimized/mopac_opt/parsed_sdf/76465819d042a44d62c78ea7627b12fb_elec_23.sdf,23,62.53883999999994,train
764e6fcbf27b5cb44e3649d721d59237,True,-585.01604,-139.82219,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/764e6fcbf27b5cb44e3649d721d59237_elec_0.out,48,./mopac_optimized/mopac_opt/parsed_sdf/764e6fcbf27b5cb44e3649d721d59237_elec_0.sdf,0,204.91078,val
7651c1624f6dc93254fccefe24f86104,True,-788.38593,-188.42876,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7651c1624f6dc93254fccefe24f86104_elec_13.out,53,./mopac_optimized/mopac_opt/parsed_sdf/7651c1624f6dc93254fccefe24f86104_elec_13.sdf,13,8.354179999999928,test
76533d7f2a8e295f6a9e610482861c66,True,-921.26744,-220.1882,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/76533d7f2a8e295f6a9e610482861c66_elec_10.out,59,./mopac_optimized/mopac_opt/parsed_sdf/76533d7f2a8e295f6a9e610482861c66_elec_10.sdf,10,227.42751,train
7653e1dc1a131675a96c3e126b04ea42,True,-671.30074,-160.44473,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7653e1dc1a131675a96c3e126b04ea42_elec_5.out,46,./mopac_optimized/mopac_opt/parsed_sdf/7653e1dc1a131675a96c3e126b04ea42_elec_5.sdf,5,240.88620000000003,train
765af3434b15eca00fe343f0f3f3f99f,True,-1168.78485,-279.34628,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/765af3434b15eca00fe343f0f3f3f99f_elec_9.out,51,./mopac_optimized/mopac_opt/parsed_sdf/765af3434b15eca00fe343f0f3f3f99f_elec_9.sdf,9,255.50143000000003,train
7664b2e6230ce59a1f82a7ec47ce5e82,True,46.03837,11.00343,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/7664b2e6230ce59a1f82a7ec47ce5e82_elec_17.out,39,./mopac_optimized/mopac_opt/parsed_sdf/7664b2e6230ce59a1f82a7ec47ce5e82_elec_17.sdf,17,190.64356000000004,train
76673733d0c9d22cff951643b4be97ed,True,-675.07351,-161.34644,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/76673733d0c9d22cff951643b4be97ed_elec_24.out,46,./mopac_optimized/mopac_opt/parsed_sdf/76673733d0c9d22cff951643b4be97ed_elec_24.sdf,24,216.2312200000001,train
766abdc5a23bd19f206de4909333a335,True,-111.8686,-26.73724,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/766abdc5a23bd19f206de4909333a335_elec_11.out,48,./mopac_optimized/mopac_opt/parsed_sdf/766abdc5a23bd19f206de4909333a335_elec_11.sdf,11,143.39878,train
768b9e9264dc5b70fcf1dee212481959,True,-873.1239,-208.68162,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/768b9e9264dc5b70fcf1dee212481959_elec_3.out,55,./mopac_optimized/mopac_opt/parsed_sdf/768b9e9264dc5b70fcf1dee212481959_elec_3.sdf,3,71.14140999999995,train
768c872aa3a77e32fad3b185578bc355,True,-663.86829,-158.66833,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/768c872aa3a77e32fad3b185578bc355_elec_19.out,59,./mopac_optimized/mopac_opt/parsed_sdf/768c872aa3a77e32fad3b185578bc355_elec_19.sdf,19,128.38941,train
768d55fc006aa1debee711e3c0822804,True,-222.64832,-53.21423,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/768d55fc006aa1debee711e3c0822804_elec_22.out,47,./mopac_optimized/mopac_opt/parsed_sdf/768d55fc006aa1debee711e3c0822804_elec_22.sdf,22,167.04238,train
76a2290c2d5995b7987e3519e7699a3d,True,-167.4351,-40.01795,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/76a2290c2d5995b7987e3519e7699a3d_elec_8.out,37,./mopac_optimized/mopac_opt/parsed_sdf/76a2290c2d5995b7987e3519e7699a3d_elec_8.sdf,8,208.75384,train
76d0ba27842accfbddb251700b1e3f09,True,-870.62817,-208.08513,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/76d0ba27842accfbddb251700b1e3f09_elec_5.out,54,./mopac_optimized/mopac_opt/parsed_sdf/76d0ba27842accfbddb251700b1e3f09_elec_5.sdf,5,131.2781399999999,train
