name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA Values [kJ/mol]
6b36ac27b049c80d3c5a1c6af6a6d1f8,True,-3180461.0639429013,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,292.8826617831364
b1d3abb199d9e9f5c0031ba217344422,True,-5315080.588648384,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,266.5057121235877
930243788c53a99382c5d8f1ee544689,True,-2725885.736975219,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,247.3874862389639
fcf8b18e45c8e6f4411b8ca2d71cf16c,True,-3013373.2074144417,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,403.57398412702605
427369f5a80947dbd1d4cb5ea3fdaef4,True,-3080307.8626433383,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,387.736498428043
d04139634e1f5e24bf3ba4f2ee0080ef,True,-2580393.9419404063,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,383.5725218257867
ad0a2fba5a6b1aa44c6b4daa55f952e7,True,-3864552.4758618632,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,263.9908774071373
d123f6ce7d2ed21da5d82826bb8d0b05,True,-5577756.512083277,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,235.52907108701766
025b095cd3bde27655eacb1420533bca,True,-5484837.281271427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,432.266414324753
66e338f5d94f43d74d75fb260fcf035a,True,-4555032.855057918,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,249.42358212079853
1139d05ea1a4eb4763762ee97104bbe6,True,-2603169.2732267394,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,423.2571098622866
73ea5a7903ee4dabdddfafbbfadeaa0a,True,-4127065.7683475134,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,313.6275474005379
db2f8815e803771da892be570787d8a1,True,-3309377.2563432986,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,177.73095706757158
f3f27d69e6be7520c6b0768d057ff0a6,True,-3496295.2231020974,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,87.11220867978409
ecca03974d5831b11e4e5939aedca36e,True,-3911781.883920292,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,198.78990493901074
2849825dea2544478316ad111fb8e08e,True,-2868316.9910624498,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,341.90577879501507
517a8a60044a0e39feed49755f4e4880,True,-3835214.841182082,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,449.28120026318356
c3b5a75f9078e1f78b3465af27a4b562,True,-2578434.2500842665,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,276.6813212330453
87d7a64ddf00a7ff6a1eb183d538a4e9,True,-3080964.231064792,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,284.09154420811683
8f950483c8417ae319981e25a50c9e0b,True,-4422047.543331182,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,309.7877018414438
202e4d64fa19a28dae6575b3f9870032,True,-4232009.246610248,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,218.74564416706562
4f43224f2f3e9271cfc893363f97bac1,True,-3121277.0976187238,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,235.56178481178358
29e8ae5eac3429e09d11b3f853ba1fa7,True,-3300958.4624829157,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,289.7574509396218
705dadecbe84a10a307f1eea428df154,True,-3267667.192438473,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,313.81899882573634
7c592614c70ca17a1e71c54c4b6dfac0,True,-3204951.468930084,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,290.8654642463662
3c4984c5d1c5c9c27abc23565d44f37c,True,-3530686.1756655327,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,25,239.00397221324965
a851d60511e6717b441c5023c0fe9d9e,True,-3681501.8360544094,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,229.73377974051982
38dedead7bb29aeab94e727a170bb5ee,True,-3688861.6760084704,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,341.379366140347
4695f05fadb4280e5cb41b49dba33551,True,-2923531.757824514,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,318.5115541201085
c1bece06ec2858caa06d59b0de1e6e67,True,-9061618.80969922,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,183.9420487768948
279c2017f96a2c6fff489815023860ba,True,-3838856.3673244007,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,335.1125875893049
9c38dfe8637fc545463efcb1dcbad294,True,-7294025.936512502,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,234.33769817091525
1ed280aaf44b0be16c5d6b0e807b9954,True,-2574865.093152976,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,289.44098897930235
a7b9f9492fa9ad07827733b88e41446b,True,-4609036.0412203,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,231.4316902803257
1c530cc4f18e7f3f3e436d1039b642e7,True,-2300692.955820494,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,294.8585444591008
65937f7b4316211f9a5fa1d41924aa88,True,-2086147.4993060264,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,335.3899112266954
cc668319fbb95ada1513a10a7a4e83b4,True,-3221895.2314839005,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,247.61246004188433
3906721bb1361cd39c9e9fa2e3f0b97c,True,-5164660.751954148,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,258.1237523946911
52a8a77b307831a23827ab6c647c8b46,True,-4144520.456206154,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,174.7834137766622
1493c515f00a3e6679ce2f4d404a482b,True,-5214394.255437776,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,151.81746058445424
c28f4effda0ddaef27b6714ae4185b88,True,-2714575.283632702,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,270.0469596218318
b551674b88fa8b233d6d6c9fcc6b2ffe,True,-3559756.8740237025,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,257.18563515972346
5bcf637870329bb2a07ac8c5abd2bf5b,True,-3187667.208992868,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,172.7328461408615
27db0e8c4f45abd79d1b6a68f5ab586d,True,-4935678.262970952,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,172.2649558717385
c1716def0e3be810ac72f0ce20b66650,True,-4102883.937006253,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,212.5657959044911
bdb1c18c68e02e09415355ba6f094ea8,True,-6196503.44128419,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,228.53626315388829
7c87c180b0bdb8ae063674ad78b791b5,True,-3083854.6090143537,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,209.61189890326932
665b7a5d57850b18f79a9f23d12fc5d2,True,-2369601.29500113,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,206.67505977349356
ec0b51e5e8fe0aecdbb2de75bba1d3bf,True,-3790968.369645669,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,309.7225894546136
b5da9b44ffdeb5ddb12edd04c7571637,True,-2767518.4062476424,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,359.0520497490652
f2ec0ae7788f3b9038852910f10776a3,True,-3507740.320934226,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,164.5201786197722
0769b068f799212c86c355c6ec4b4b5d,True,-3103899.969588916,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,247.3667395422235
96a4cd08d754f8ca420dfd835e0e9fe8,True,-3222882.521251841,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,257.2530054766685
c731ae779e1308af380c121eca8a377d,True,-3769163.582919751,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,232.3260666928254
c355f66c6b0ada3cb4141345393d11b4,True,-2817045.762466478,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,306.13704977789894
6935f69432c5b5b0222cb507bebd4465,True,-3254653.8631849526,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,256.8188791316934
d4a535453f834c6195d3c913b6203fc3,True,-3227986.998516445,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,387.06494815973565
2f09cdec4f43f5dcc85cc68c7d28965f,True,-4537569.432529943,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,223.0505707114935
c9096c74b6e3c7c7ae611c1d0a304662,True,-3007609.467797792,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,297.1681858859956
cf5dcf1a6ef9f80212f1afb3c60e5c27,True,-2698996.39364725,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,189.07560922205448
b3748137edf89429667ed62b36c55b0c,True,-4424111.710739318,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,369.76091093942523
f4de5861516411dffa6741679db5978a,True,-3336216.0223635603,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,275.88465278595686
6a849df7081db68d7e02d2e20e420553,True,-3700950.057218776,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,303.8479292569682
35d97114ddb1279bae209fee67123162,True,-2967973.3658058303,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,204.50593245541677
37c9f6ca27dbeccbbf6f31e18a27944a,True,-4721854.066800232,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,228.42851265426725
32af3e1fdf7e40c99fa0333d85af26c5,True,-4356136.975191188,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,189.2402805518359
11586b26a7455b6395e64b640876eb4d,True,-3230993.031321451,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,166.88945564301684
5ff9c48bbbd0e824d0ba5f41384b97ac,True,-2613654.0958483974,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,295.7742320508696
b1bcc165b79079e607e86278e9b0a0c4,True,-2957268.396288596,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,315.6265239715576
998b51e61efd646682fc5e9fa60ff7ea,True,-2667674.036575584,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,289.7219883161597
50fd066ee001955beae5b79dff97f239,True,-2627138.847526901,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,272.0307503021322
ad9b3206adfe4aa25980d225b0a91bd2,True,-2818966.554050053,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,271.9427803149447
d29174f081216c904df3a9722ef39979,True,-2353959.7034846223,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,292.9504600567743
2f9b48c255b4cc9c602cf72852304598,True,-3418978.985989109,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,257.6823009047657
11daab977438ea2e00687b071cd680d8,True,-2877023.6301975287,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,435.5321944123134
db05377b023fb57802f3e69972604178,True,-2825158.0396022857,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,200.6155722863041
0a04e4973d90f9bcb860245ee348f265,True,-3771911.021218986,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,266.7192177437246
37eecc7f0c9a707846f3680f1715d0fd,True,-3713097.926183317,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,206.20801753969863
d81675d21fd9785acce3bed9d8bf844f,True,-1767343.1878672366,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,284.4683217678685
8955a4efaa5c4e47509c2a4e47104fb6,True,-4647544.12493718,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,229.6816898304969
42466852929806014125736659a0b857,True,-3340501.1656900654,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,26,292.75267330091447
b67a7f5ad0e45b03bada24d5a403f0fd,True,-3618184.032733376,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,285.67101846449077
b14376b569f33a24a2e25fcbef1d93b0,True,-1990460.3417786185,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,295.63215314457193
e7c554f97d814f9c745d24c354f81b32,True,-7056007.650306963,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,214.91627435013652
3a1204e18daa16163f8653bb73b34311,True,-4375652.617634201,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,26,212.85362941678613
bc0b494a4b2d741152d5733851b7c6c6,True,-2719570.75848004,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,413.6516831088811
1d0c192e512f9c10136665160f672241,True,-4152702.513290613,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,292.0197125999257
49d0179492d851bca97ad3ed08ab204b,True,-3006325.1939164246,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,270.1977420593612
aa6fa30bb3e79273a35e660adee2b0bb,True,-3634867.158667896,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,27,157.14100217679515
cba12a7a420b7f20ce157fe26a8c3ce3,True,-3889069.573199963,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,239.05091614509
821f33ba16874012301297c94e5baa13,True,-4419115.186611097,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,188.40277246013284
f70569946e12ac92562c2e0955eb6fca,True,-2881506.5912865787,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,319.8798331944272
edc65061e5e2156d36d933b14230e950,True,-2983395.644534831,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,267.89082064991817
16da696ab45e1c841de9fe3e147e7674,True,-3268752.62253834,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,269.73780705360696
67db3f35c5b67ce19d17b5d9af1d1602,True,-3810119.309096237,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,312.52208082797006
e8133017b5f148c482077e120e6e713e,True,-4338105.545979485,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,239.3345751138404
e68455e4b1f53f2d4497f24250896441,True,-3307857.9354837527,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,303.7543827085756
0c5e15b565fda09a8b969d8a942182de,True,-4988311.6985706445,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,250.91691373940557
1460884f8cf1b841147a9daf2e13a522,True,-4580583.213321562,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,360.21441089734435
262423eaf8e197cdbd2d6599ef087b89,True,-2304124.292253164,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,353.04679457983
68abff5e58e951b8a3af1460394da954,True,-3472001.493023773,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,312.7576669002883
84326be9d0901f064e1f645bba5d8b28,True,-4858959.752513636,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,388.7615984613076
f6667c8adb8eb852f82f5e98d0b1c199,True,-3553147.987240294,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,274.15142927737907
27738b08e05cb896da4a7f7fa680140d,True,-3166760.8846648256,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,227.59313121577725
1a1468344863488e71f1d57e90b93dcb,True,-3032870.346754604,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,376.0097835836932
df7bdee7ba49d6afc380b9675f76a253,True,-9957866.49764724,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,212.21090713515878
52fb47021b441769e4e1766c0a74f4c8,True,-1464048.5693970278,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,190.70956259430386
d56347687fc4ba431f2abbeb4d5e372f,True,-3253482.1305528902,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,333.8942507915199
420b0b93da6e5fab14b427973e2525e3,True,-2581196.405403148,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,278.90272749587893
ce086ebc46869d4094feaea7e17882d0,True,-3153458.149487184,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,305.0960917281918
7280faf2b9f512da54a56e4324e53284,True,-6539616.181531722,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,197.95147792249918
b057199b319ad3f1314fb014c72869f4,True,-3047745.802774033,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,314.03014149703085
e81f36a8406999aa43da8d846e163a0d,True,-1892691.884382245,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,407.90335144638084
ce169069b2ce3905cd2b8eb375b474db,True,-2613762.3264344432,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,305.95639178249985
719728bbfa14a0128a3e38bbde116f5c,True,-2503934.3598237503,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,288.24519472103566
2064afe43978481ed160c8dfba0993e5,True,-2605687.1166916066,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,205.44779890216887
35083df209b07409781d95e24027bc4e,True,-9643379.958557744,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,272.9725799933076
a76277c6556c9ae8b8790d570399656f,True,-2965073.1070776274,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,264.18658214155585
63a037be54b77f9ab0bdc0acd8fb3701,True,-3660262.093136011,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,332.5900864144787
a4e973a52b7b81957cb248b675f7577c,True,-5419734.452049745,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,182.02385882474482
350418bb6033c96b631e2f0d90ccca95,True,-3855893.805863267,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,238.3763465527445
fb8e502c9fc27c273b323e17992cfb59,True,-3425670.619590712,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,316.6457166299224
ecc0e58189b237203841ae06729cc6bc,True,-2665313.9075285527,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,340.5036097704433
ffba0f422e9a1ae8f0deaf9666331779,True,-8259880.72387672,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,105.81926033645868
9fc1f73d2ba3980e3730dde751662fb7,True,-3508087.826405966,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,246.09565645921975
b615b9b872e94bb24a51acd19431c942,True,-2780764.5786875547,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,279.04205225454643
cc922cfca5450f44d11532afa6f7a75e,True,-2927607.817606326,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,225.6286537097767
88788149714ed9d61566766c398e75cd,True,-2404010.2106914334,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,226.12217673147097
eb5f91484eeaf8efc93668fed064a7a4,True,-2958993.457906845,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,454.0861269365996
1504c1d0b3f1cf370eff9f4eb88f4334,True,-2312374.8795800097,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,359.72082748962566
29269356fe7f29f4734aee8d1b02622b,True,-2050415.0235816245,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,192.03313991520554
9ac6ca1f6ee7397bf312cc68697a7c25,True,-3209537.7486500177,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,301.2158922413364
a083073d3df8db2b1196102db286c407,True,-2427694.941306099,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,332.7278489996679
85231ae76b54a902e54d9275ea5bc14e,True,-16839406.0841329,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,338.9550061374903
71cc1ff62b292897f0602884acf07fd9,True,-3021288.560901566,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,337.14740222739056
60d8c1609525ad1a685c779ee4d94b81,True,-3566354.138718422,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,301.01819212781265
c4046775bf765a8c88c4494d17a3d861,True,-4563152.44961842,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,317.0767186321318
273a659a137562ecf8cbbed130034b46,True,-3464644.313225827,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,346.39832353405654
ecb891d5b13fb5e5a096dd60ea874221,True,-2021663.550489426,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,372.6871614297852
1564a9d1ca6c701cec8b2f726026ce94,True,-3629244.0684520863,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,317.3449396621436
8529c030a350b679e726b36d9a63261a,True,-3774574.583341407,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,322.52772822603583
f4647b6db700937e726b3fc086baf0e0,True,-3624413.902169677,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,229.62707943934947
eb4375df23de8e11b2dfc5ae574c83ae,True,-3210960.307906202,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,254.48425870202482
a4da56741fb8f391c52e09d721e7301a,True,-4772264.601018974,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,307.51438682805747
b7ec6208669153c5bf9314b5aeae643d,True,-5242730.446229192,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,27,279.1024912558496
ab7d9fcf17ff8ec5531193673822e7e7,True,-2970755.4919684385,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,438.14608922600746
3a86b8b086e295981040edac1a6e0064,True,-2570981.950896152,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,250.80401463387534
0a182213d1662be1688c76be6c869c42,True,-3522558.8583819764,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,256.1993925194256
252078d5bd48f2fe40a71bf652de9a70,True,-3758566.130837254,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,254.33499905420467
7c7c9ebd47fdcf53dfa3bccc4a7dbb75,True,-4807423.345210453,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,279.3253699084744
21e6c9e9bd70732aeb06b365879cce0c,True,-2948359.360467297,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,194.7902452237904
cdac6ac90062778fb50fc73fe5313177,True,-3435299.3196384595,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,335.2956636711024
1d4fc15ad821dde77aff25dd30ac6a4c,True,-2528422.6298151086,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,435.5666357157752
7d3a9617650e05b3acfc5ecc749014d4,True,-4780696.111302501,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,26,181.63714900054038
f5e662cec8f818d997d905c20f55e1b2,True,-2722170.5210691267,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,357.7168650943786
395f9e5f7db5db38c7f65df4a4cd587b,True,-5319617.523338811,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,189.59031214844435
ab5b396530f638dd5564a43a80f543be,True,-6378367.864760202,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,168.15838581789285
5cd87b08f85fbd3ebaaa3fe3322878e5,True,-3962393.878073278,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,213.1453486685641
b3899f04999a8dda74788b816cf1e890,True,-2612764.9767211485,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,377.5891764499247
959e6423539ce55524748c55d6d2c1af,True,-3205178.17482756,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,240.99998196866363
36da0eb60d598b8225cd540d3564baa3,True,-3150426.187984052,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,205.4983450192958
44ebb5e80e4eb64137818c409165df1c,True,-4621750.887777777,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,355.252505607903
c4e9b501bce81f74a04a73b62c90b3c1,True,-2791880.357541809,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,276.01619031187147
e50f9077a246e3e3bcf84d7cc08c51b9,True,-2609487.408840459,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,350.6026881951839
50d8058c848f3ac56d8a0850515d6483,True,-2878135.8117483063,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,311.1632272959687
b5034f070ddff080b1a49d0912601de9,True,-3819213.94323774,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,259.66418547183275
421ad102c20dbacb685617fb69646227,True,-4419620.690732,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,298.34968692529947
748d03bdb26976a3aafc2c4b03eeafdd,True,-2755229.6040920177,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,307.4319986519404
b6d3b0c3a1d409528bb76b13e074d443,True,-3317117.586497188,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,263.14302484691143
