name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,elec_sites,MAA Values [kJ/mol]
d6d3bae53e63158f321a23b809655ef2,True,-2455725.722559212,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,-5.254531650803983
e846e466b190c14625f31a6aa3e1b1ac,True,-1876438.997835956,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,18.753390409750864
e3401797cb9306a4e3b421e346688b49,True,-3445805.7082917136,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,30.6576494066976
9503b4427d1ea542042d213e652fcada,True,-5305073.672582239,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,58.69932329375297
86fc103285a463f7282a36da6faadbfb,True,-3504291.6979081538,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,31.412349244579673
4a0fcfcbadac802e04b317594c866f3e,True,-2600504.757898339,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,157.51874329522252
41b60dc433fca3ee01f5b12743d35100,True,-2577416.512905105,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,82.13429046981037
92d7c733730711186b83a4e90422042f,True,-6708364.893665262,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,152.4789893189445
6fee3d5c0c0d70c850ff4f8a7f724d3b,True,-4669500.88468584,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,29.671905611641705
73116e2cb3a849ab719e5634784c4e69,True,-4822751.531261373,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,52.17175387497991
c3f350d450ea3fd016b3e9d88afbafa3,True,-2252275.048944738,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,80.20808487059548
3a7ee8cdc32ea0ce20022a742d887ad2,True,-1931200.966673736,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,7.434701819438487
ed354d4ff162206ca2366505ba9ceca1,True,-2287273.8159132404,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,35.96703955810517
6c18c44079a3f30323fef78dc04ba8fd,True,-3326404.202388391,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,38.51569070853293
d05b701f73e709bdabc9d2e691b9de9d,True,-3618378.408229754,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,-1.4982872479595244
50fd066ee001955beae5b79dff97f239,True,-2627786.23188282,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,35.4187459917739
1f3aee85dd331b59761e0ed23a6cbe3e,True,-3207440.1180427587,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,54.47694245353341
0497611e083215308904c19c183f6491,True,-3658537.183061594,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,65.12956544477493
151aa304f9e41c4fdcc9ddce2ce89ff8,True,-5502552.999679312,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,29,-7.114887097850442
36f3b2e8566a13df300e2fe8d8887955,True,-5641500.394961601,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,105.35416097007692
c24dbbfea65fc7d0f6cfe45a5ff1dfd9,True,-3008741.095189534,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,3.7010157080367208
4653a15daec6d150020c0d0156fdd8bb,True,-4638561.516974487,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,-14.62515473086387
31a009cb92dae5f3faf7df2ced4e92f3,True,-3361269.115743877,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,104.09646793687716
501f6fd92ec6410d7359b0e0de38a93e,True,-3719145.198770465,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,91.79802431585267
72f238b6adc39f840185e9d65b80bade,True,-4122849.297035118,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,38.55769869918004
d5ae3c30969bd3618bfffd2e8fd19cdc,True,-5171288.773955672,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,10.36264313198626
b0f988825100bc1f768c4bdcbbc00c14,True,-3343592.064695244,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,58.61512352479622
e9d844e39ec91a551c12add90e6e1baa,True,-2669535.746464679,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,112.85734763275832
08c976bbd4051682b08990878f4fc90c,True,-4522560.71340122,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,149.5118598015979
b12bdc21b71cfd8cf7bce629f5e4780b,True,-3361052.008095039,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,139.7328980313614
6fa4c92a595051c60b16c0838533fb5c,True,-2890661.443911344,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,73.32655873335898
90c7c526587ee4f45c6832b9b1467272,True,-3581590.028641821,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,73.49264783225954
2c21a023d69da4a28320ca0ee12d37b2,True,-4098348.481259706,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,-56.821316613350064
38b9d7da0ed98d573ee10f1084d291a4,True,-4764237.571857225,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,90.9822553601116
6cfc1a8b4e1426854e6d81559482df67,True,-2834878.396967266,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,116.3912096018903
2d8cd6a435e24412cd375959937a0610,True,-3829905.188770136,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,3.6928766602650285
eed27a84d1cb451d14fdbecb338fc212,True,-2976352.573592171,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,153.12320813722908
2104bcd1f1bec1b513784f544b118213,True,-2125655.0687743486,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,72.2180623342283
4b4c16dbb69a4328660860f10294df87,True,-3710765.574894961,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,104.43019518163055
2961288b00a1b137a8f3ab33b0fb9e89,True,-2957148.149434491,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,-40.680559465661645
821f33ba16874012301297c94e5baa13,True,-4419871.538465139,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,60.75826627202332
89b2755e7be4f25a762e9e36afc34332,True,-2635392.699972209,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,44.6054948377423
39e83f5335cd85d5b32a679d6e145473,True,-3384245.331489092,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,50.581672600936145
73040d8f1d2c492bbd5280e07485ce7c,True,-3134887.633810288,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,57.040480186697096
30da85d318879120d36e756bb38095a0,True,-4430298.1923782695,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,42.96318187657744
1cfca050d0ce2e60276c210b393edaf0,True,-2711386.0335992626,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,66.74240454891697
262423eaf8e197cdbd2d6599ef087b89,True,-2304691.2998214285,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,36.05800261488184
e778e192f3485787dae4522db1e33dd9,True,-2980803.764482955,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,53.384997204411775
6cfaa8bc33fb120963d4c140f8355ec3,True,-2894796.9751692945,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,21.270490931347013
ecb891d5b13fb5e5a096dd60ea874221,True,-2022170.589947313,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,-4.269740912830457
ddae5942c10952d7544184a71876147e,True,-2359557.761634021,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,26.713374604471028
713ab428a58a32604be110cdd630774c,True,-3663501.230233334,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,19.486201455816627
49c7146a48b00fbe97b9dc004869240e,True,-4901643.321710054,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,119.12325189262629
fe4656c7cb3dfa7bc2564daafbea3b73,True,-3147083.818188444,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,32.02508832234889
33873244c59275347c169e94722db6cf,True,-2525843.1343547427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,41.95979472389445
f3a8e76e36ac09d1383e9fc86b03f46f,True,-2715092.276939508,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,138.33129086578265
079ee7cb6a7ef9bf5066f859eeb8234f,True,-3012804.179542675,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,-19.34661677433178
35c54ca6d92eac4d30de04a9afd5a8f1,True,-3022116.8210129365,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,133.87139158602804
cb2b7760a5e5a901ccf05f1773015050,True,-4158897.67000006,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,98.73958249995485
06f7582ce1259eb9d07f16eb11e8da2b,True,-2718837.150356911,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,117.85620945412666
9363a727585659fbf275add79b53b702,True,-2874933.7518239403,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,62.98545126058161
93d7cb2cba986b3dca5bd3e46d902070,True,-3707499.851700686,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,1.925521656870842
3ba31424f509717407b242346c8b13a5,True,-3107657.389559643,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,64.00795204984024
602ce7a83c4e6e5454597fffc142139d,True,-2792577.8896474577,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,-12.288276373408735
399cec469183887e423d799d3649f61a,True,-5758476.911897813,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,2.3886597715318203
150e1bcb05fd28b56697b24f102dc731,True,-3375955.851015287,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,107.80522230500355
273a659a137562ecf8cbbed130034b46,True,-3465334.052192524,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,152.14093000162393
47c01e20d0c05ed14dcf293c84d85620,True,-2962335.18681802,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,-38.68003385094926
1d58d70fc065c3a8f5c7985ec1058869,True,-2787362.308358239,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,12.438179267570376
c51026d5db08928c51785109834f56e5,True,-10924557.464023206,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,112.13553742691875
4e4fb058f733d1625eb165a2762f3c6a,True,-2875717.319658524,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,40.97489108936861
55f3de445fc1517076c836d0f96193c0,True,-3466550.4477745425,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,68.28609849791974
3078f65e9b422a90d1a3f0a3e6c9f76e,True,-4332129.130215873,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,60.134815155528486
128a0172ffdbd7776d12b078adbdc61a,True,-3820558.2762870593,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,73.7370293289423
583ee9b06c30465dd2af612d05f3f052,True,-2738616.101547614,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,225.00870238477364
f85e741c2257672173a0dcdb200026f6,True,-3327875.831101653,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,54.920966933481395
d74597899660afe67b34d30f16c47918,True,-3022764.12844172,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,95.88939273031428
7ae20c486b0994e18974f0cf94da5750,True,-3789186.371156008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,28.21023751888424
69ae3fcb6384392adcbad89aab157c5b,True,-3901484.90894204,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,80.73382802214473
58446f086f5b2751834143e717906695,True,-4855063.583058542,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,-37.70001364406198
a08be6cb1315a68add2bab034845eba9,True,-3429145.7955274214,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,80.21361154550686
7c762fe5e94282d3e9fb27ad1dc6a73d,True,-2961434.958771717,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,56.25829136930406
83ebec9e7c3228d6926dd6ecb2f2620b,True,-3055492.667192365,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,89.50793236028403
f352bc7453761d5ebd51364fd32e7a6e,True,-9191013.428262489,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,99.35100883059204
e5bbf50ca9871648e950b884b3725787,True,-4401786.604041173,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,156.79980013612658
ab5b396530f638dd5564a43a80f543be,True,-6379173.165665912,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,89.46293129771948
a6287510edb00b186e1380445a268f46,True,-4456974.343044756,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,143.84193605650216
c27fbfe0279cc2583fe81a833ef48d14,True,-4395127.852248076,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,-95.99592237360775
6254e13c4efaa263dd6d502e3ddcbc56,True,-15585419.5097122,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,48.239228185266256
2d2d88b8b106f5bdb1c2510c7bee9b9f,True,-3764713.692727684,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,16.015501129440963
c33b25d91163aca7d00d3d79a89173cc,True,-5403056.672813724,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,73.43110612314194
e37109fc8112feba1b3bfbf49a3a0937,True,-5079349.1948873205,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,179.3859485667199
79fb24053fd5c8eff3a109e92adb0486,True,-3749981.7320718095,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,78.59900810569525
1bd33943424d70e985baf9efc202f31a,True,-5163452.2173277335,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,141.94296476244926
516b43baf78296a9db55339002f178fe,True,-3501709.0778093026,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,24.892997639719397
ef43dc01f593698259aa94b844d27878,True,-4001506.451102477,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,138.12551471451297
a191d96d477e6212c87782f29324f5ae,True,-4079782.0582902273,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,13.846444701775908
fb556dbc4777059c094593cd4efcc803,True,-2963052.245708785,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,58.70499437302351
a6b81d306e5cc525ce9b1293db0082a2,True,-4851428.873133058,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,56.7649602657184
054f07119e747358ca489991e2209939,True,-6109580.024975455,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,179.55282531678677
50d8e2c8b769d42ea6d6d0d9b5e4b60d,True,-3702416.1225248086,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,25.599204500671476
a0c5c59f34cb27f117857c5542e86b9c,True,-3872785.816224596,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,152.7437184373848
25923d6fb513bcce5a64293670b590c8,True,-4342064.507905062,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,185.26144892536104
3374fc51843879aef734ce64c5d560ff,True,-4203790.244044761,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,165.5534518333152
87d7a64ddf00a7ff6a1eb183d538a4e9,True,-3081611.253023012,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,47.11714219907299
534cf3984b6408640605f46238cd77e4,True,-2401854.590502977,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,18.191554515156895
c3d80b55e54decaf9131c1ee3448d457,True,-2975583.04228189,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,51.78328496636823
36edd4974f49cbaeb36b95cdf40fae65,True,-2703130.2285437053,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,35.50562114454806
50dd47694f6c00e013dc63d7d71d99b9,True,-3278467.104114157,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,32.10962940659374
b631ac9e0ae6d9ac1c0d9765918ed221,True,-2686891.7659509303,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,29.838181123137474
7d09890f461b923d84d536ae30dba860,True,-3168945.414133987,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,58.38754522567615
2be195582c974f0cc7e7fbda9836a702,True,-4003317.82402209,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,34.84671265911311
279c2017f96a2c6fff489815023860ba,True,-3839311.1260268623,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,-94.12507017888129
702389dce096542344f06f054cc33930,True,-8333301.335826919,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,20.769099287688732
aa5a2f42d12ab352e1cd5b9a06631d35,True,-9671570.218624758,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,51.58589991182089
87babc44a8277fae8a25b12791e682f2,True,-3824128.969944223,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,56.72752064373344
b09c2b685ac6f8bb6229b798391e934a,True,-4253402.753850947,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,64.14967651292682
502595d9fa47f0d9aaf52d679f043658,True,-3321543.496925676,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,35.1285075196065
e4599b1538c37167ac6c90fb49d1a1d4,True,-9990056.631118543,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,57.39725931920111
13405597ac90f81d7bef01eefdffa09e,True,-6347145.003224548,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,182.9435529280454
d5312535a7f18b6814f0ee6f947fbfb5,True,-2800565.01977562,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,114.03382609365508
b5da9b44ffdeb5ddb12edd04c7571637,True,-2768115.159446859,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,71.80888873618096
082bb9e93be6394ad51deddd97b6e39c,True,-3811668.984773513,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,153.60139036551118
0c64b043070b8016c91955667e690480,True,-2513388.7215599674,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-56.02708463044837
f46dc14a69dfd51b6e9ee8d9c4a74b3d,True,-3221270.7038341397,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,25.44708305876702
7fa2c5480ffcb22f8e6a23c4aba07833,True,-5327344.774698112,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,63.5531892767176
494d6e02aa0140fac6056631747e4dbb,True,-3449026.107487762,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,49.621579935308546
7b3e225b99c496b35da224656b14f891,True,-2641894.187310828,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-98.67085479851812
65f7de16a84f9d08392d12d2d286b1fb,True,-2710657.2250992977,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,29.14769312692806
bcc13e57739c8c6b9f6b386a5ca10d70,True,-3172142.6766668637,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,47.31507860729471
a39442747fcc3d3d25216dfa8e32119b,True,-3112831.464878293,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,21.820323040243238
ea93bca272d041b7ad8fb1b97335ae1d,True,-3800867.9600435607,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,130.47866859473288
edfd75eb6abecf1fb0fbba7b0b475903,True,-2261323.0812679,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,13.346287041902542
896416f6e81a896bbbf4aecd72b82174,True,-2983974.3074122285,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,-29.182158059440553
448d9c68ea6ff7f8b7ff82fa5642c4cf,True,-4705350.599964687,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,103.24310182686895
a4fc41cfbed5fbf46ed8e559d5a31cef,True,-5682997.038022781,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,76.29775777552277
eb0c03916656fd2b2c28223eca95805e,True,-3227304.0117043965,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,31.662270544096828
2a7e99ec924618c3ded381bb12e21dcd,True,-2564233.942135632,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,71.03812084067613
4b777a6b2318126d8fe81815af24928d,True,-3029967.768502593,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,31.610128122381866
3acee0c0d21e2f56cbe20047b3f76242,True,-3359517.0556414668,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,-94.32214017212391
e54c0aaf182c2d78a84954dccd2c1207,True,-2019819.505326051,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,96.80344200925902
77acddb88e4e011dbaf810031146e2b5,True,-3515855.184187061,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,40.64917161874473
d4592f20834763896303c6426a21cad5,True,-2123422.148720896,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,75.66373639926314
0279049b930de8013ef54da6f738141e,True,-3127340.5602961555,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,55.3224583202973
de5069c54a6f5d719f2f544c45fc04cf,True,-4163422.604661142,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,119.26594779128209
953addc95648633c742ebf979ed2b782,True,-3194598.834884782,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,48.89778222842142
ecc0e58189b237203841ae06729cc6bc,True,-2665870.544932941,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,13.144653929397464
97c9ff5b7c6dd0d46f1328c361c041ad,True,-3317452.6049356777,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,123.48635950684547
8b22560dfcfefc12e226bce7a7d2e42b,True,-6103764.9494917765,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,127.22325922828168
1eb3c13e594540b9b44b01f0de9096d9,True,-2312926.824085164,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,-6.033294191583991
5cba61673be85bbd9a4c11f26eb3cb57,True,-3407936.550017631,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,108.1107516833581
28a34f93af1ac16cfeae2c2a49822aae,True,-3826624.917394212,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,60.209878189023584
a13f65c0875acf0c737041c0603f0af1,True,-3863892.7238016473,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,218.25481490697712
6fd4b7cf9a426e8f10b5015678db571c,True,-4434667.319212008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,23.335393792949617
7f2032532c367b857924136e4804e734,True,-5372821.810587258,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,184.9385124836117
0dd6614d11270196bb704407475b43f1,True,-3060040.1748481262,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,109.65420408733189
266383684498eb7f4aab6769a92132b2,True,-3416577.4953477285,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,166.01042002486065
d6bf5df402a0e5a4ebad50e2345c0de1,True,-3730763.372734109,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,110.99278876185417
b3329007b3bf4499069b800ac2f1d395,True,-3234997.860408596,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,-7.436090707313269
7b7a4acbde7b03155c51834b33daffc7,True,-3809680.687527735,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,179.8759980527684
f3cb39a3ca87acc43d12d14880a3ff99,True,-3677126.808778068,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,33.24045830592513
3a06fe88c023ff6fcea268a21ef293f4,True,-2868831.524932579,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,113.29356650263071
1b7ae4fda787e591f9a3f8567e07833e,True,-3061770.9948169445,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,52.67107137432322
a7cffb2153fa2318bc1a0e287d81b031,True,-3600689.699884484,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,3.170874845702201
a1acfc28d3dafcd2d4c6627d4810b21f,True,-4515589.302842478,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,48.678526762872934
995950cd1c82a0689b93a9ab67bf7c6d,True,-4745489.568632008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,47.4353789947927
5dca0650ce0fc52b48320ba3e67f57bb,True,-4054086.863085283,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,121.25226945523173
